event_index,true_population,condition,replicate
131,junk_noise,control,5
132,junk_debris,control,5
133,B,control,5
134,junk_dead,control,5
135,junk_noise,control,5
136,junk_doublet,control,5
137,CD8_T,control,5
138,junk_doublet,control,5
139,Myeloid,control,5
140,Myeloid,control,5
141,Myeloid,control,5
142,junk_debris,control,5
143,junk_debris,control,5
144,B,control,5
145,junk_debris,control,5
146,junk_doublet,control,5
147,junk_doublet,control,5
148,junk_noise,control,5
149,B,control,5
150,junk_dead,control,5
151,junk_debris,control,5
152,B,control,5
153,junk_debris,control,5
154,junk_debris,control,5
155,B,control,5
156,junk_debris,control,5
157,junk_debris,control,5
158,Myeloid,control,5
159,Neutrophil,control,5
160,junk_noise,control,5
161,junk_noise,control,5
162,NK,control,5
163,CD8_T,control,5
164,junk_debris,control,5
165,junk_dead,control,5
166,junk_debris,control,5
167,junk_debris,control,5
168,junk_debris,control,5
169,junk_noise,control,5
170,junk_dead,control,5
171,junk_debris,control,5
172,junk_debris,control,5
173,junk_debris,control,5
174,B,control,5
175,junk_dead,control,5
176,junk_noise,control,5
177,junk_dead,control,5
178,Neutrophil,control,5
179,junk_noise,control,5
180,junk_doublet,control,5
181,Neutrophil,control,5
182,CD8_T,control,5
183,CD4_T,control,5
184,CD4_T,control,5
185,DC,control,5
186,junk_doublet,control,5
187,junk_doublet,control,5
188,junk_dead,control,5
189,Myeloid,control,5
190,CD4_T,control,5
191,CD4_T,control,5
192,B,control,5
193,junk_debris,control,5
194,junk_debris,control,5
195,junk_dead,control,5
196,junk_doublet,control,5
197,junk_debris,control,5
198,junk_debris,control,5
199,junk_doublet,control,5
200,B,control,5
201,CD4_T,control,5
202,B,control,5
203,CD4_T,control,5
204,Neutrophil,control,5
205,Myeloid,control,5
206,junk_dead,control,5
207,B,control,5
208,junk_dead,control,5
209,junk_doublet,control,5
210,junk_noise,control,5
211,junk_noise,control,5
212,junk_doublet,control,5
213,B,control,5
214,junk_debris,control,5
215,Myeloid,control,5
216,junk_debris,control,5
217,junk_doublet,control,5
218,Neutrophil,control,5
219,Neutrophil,control,5
220,junk_doublet,control,5
221,CD4_T,control,5
222,junk_doublet,control,5
223,CD4_T,control,5
224,CD4_T,control,5
225,B,control,5
226,junk_doublet,control,5
227,B,control,5
228,CD4_T,control,5
229,Neutrophil,control,5
230,CD8_T,control,5
231,junk_dead,control,5
232,junk_noise,control,5
233,Neutrophil,control,5
234,CD8_T,control,5
235,junk_debris,control,5
236,B,control,5
237,junk_doublet,control,5
238,junk_debris,control,5
239,junk_doublet,control,5
240,junk_debris,control,5
241,junk_debris,control,5
242,DC,control,5
243,junk_dead,control,5
244,B,control,5
245,junk_debris,control,5
246,junk_doublet,control,5
247,junk_dead,control,5
248,junk_noise,control,5
249,junk_debris,control,5
250,junk_dead,control,5
251,junk_dead,control,5
252,B,control,5
253,junk_doublet,control,5
254,CD4_T,control,5
255,B,control,5
256,junk_dead,control,5
257,B,control,5
258,junk_doublet,control,5
259,junk_debris,control,5
260,junk_doublet,control,5
261,junk_doublet,control,5
262,junk_debris,control,5
263,junk_doublet,control,5
264,junk_dead,control,5
265,B,control,5
266,junk_dead,control,5
267,junk_debris,control,5
268,junk_doublet,control,5
269,junk_debris,control,5
270,junk_dead,control,5
271,junk_debris,control,5
272,junk_noise,control,5
273,junk_debris,control,5
274,Myeloid,control,5
275,junk_dead,control,5
276,Myeloid,control,5
277,junk_debris,control,5
278,junk_debris,control,5
279,junk_doublet,control,5
280,B,control,5
281,junk_debris,control,5
282,junk_dead,control,5
283,junk_dead,control,5
284,Myeloid,control,5
285,B,control,5
286,junk_debris,control,5
287,Myeloid,control,5
288,CD8_T,control,5
289,junk_debris,control,5
290,junk_debris,control,5
291,junk_doublet,control,5
292,junk_debris,control,5
293,junk_doublet,control,5
294,junk_dead,control,5
295,junk_dead,control,5
296,junk_doublet,control,5
297,junk_debris,control,5
298,junk_debris,control,5
299,junk_noise,control,5
300,B,control,5
301,junk_debris,control,5
302,junk_debris,control,5
303,junk_debris,control,5
304,Myeloid,control,5
305,junk_dead,control,5
306,B,control,5
307,Neutrophil,control,5
308,junk_debris,control,5
309,junk_dead,control,5
310,Myeloid,control,5
311,junk_debris,control,5
312,junk_debris,control,5
313,junk_doublet,control,5
314,junk_noise,control,5
315,B,control,5
316,junk_debris,control,5
317,junk_noise,control,5
318,junk_doublet,control,5
319,CD4_T,control,5
320,DC,control,5
321,B,control,5
322,Myeloid,control,5
323,junk_debris,control,5
324,Myeloid,control,5
325,Myeloid,control,5
326,junk_debris,control,5
327,CD4_T,control,5
328,junk_noise,control,5
329,junk_dead,control,5
330,B,control,5
331,junk_debris,control,5
332,junk_debris,control,5
333,junk_debris,control,5
334,Myeloid,control,5
335,junk_dead,control,5
336,junk_noise,control,5
337,B,control,5
338,junk_debris,control,5
339,junk_doublet,control,5
340,CD8_T,control,5
341,junk_debris,control,5
342,B,control,5
343,CD4_T,control,5
344,junk_doublet,control,5
345,junk_dead,control,5
346,CD4_T,control,5
347,junk_doublet,control,5
348,NK,control,5
349,CD4_T,control,5
350,junk_debris,control,5
351,B,control,5
352,Neutrophil,control,5
353,junk_doublet,control,5
354,junk_noise,control,5
355,NK,control,5
356,junk_doublet,control,5
357,junk_doublet,control,5
358,junk_doublet,control,5
359,junk_doublet,control,5
360,junk_dead,control,5
361,junk_noise,control,5
362,Neutrophil,control,5
363,junk_debris,control,5
364,Neutrophil,control,5
365,CD4_T,control,5
366,junk_doublet,control,5
367,junk_dead,control,5
368,junk_dead,control,5
369,junk_noise,control,5
370,junk_noise,control,5
371,junk_debris,control,5
372,junk_doublet,control,5
373,junk_debris,control,5
374,CD4_T,control,5
375,Neutrophil,control,5
376,Myeloid,control,5
377,junk_debris,control,5
378,junk_debris,control,5
379,junk_debris,control,5
380,NK,control,5
381,junk_debris,control,5
382,junk_noise,control,5
383,junk_noise,control,5
384,junk_doublet,control,5
385,junk_debris,control,5
386,junk_debris,control,5
387,junk_doublet,control,5
388,junk_dead,control,5
389,junk_doublet,control,5
390,junk_debris,control,5
391,CD4_T,control,5
392,B,control,5
393,junk_doublet,control,5
394,junk_debris,control,5
395,junk_debris,control,5
396,junk_debris,control,5
397,junk_doublet,control,5
398,junk_dead,control,5
399,junk_dead,control,5
400,junk_debris,control,5
401,CD4_T,control,5
402,B,control,5
403,junk_doublet,control,5
404,junk_debris,control,5
405,junk_debris,control,5
406,B,control,5
407,CD4_T,control,5
408,junk_dead,control,5
409,junk_debris,control,5
410,junk_doublet,control,5
411,junk_dead,control,5
412,junk_doublet,control,5
413,junk_doublet,control,5
414,junk_debris,control,5
415,junk_debris,control,5
416,Myeloid,control,5
417,junk_noise,control,5
418,CD4_T,control,5
419,junk_noise,control,5
420,junk_dead,control,5
421,junk_dead,control,5
422,junk_noise,control,5
423,junk_doublet,control,5
424,junk_debris,control,5
425,junk_debris,control,5
426,Neutrophil,control,5
427,junk_dead,control,5
428,junk_noise,control,5
429,junk_doublet,control,5
430,junk_debris,control,5
431,junk_dead,control,5
432,junk_debris,control,5
433,junk_dead,control,5
434,junk_doublet,control,5
435,B,control,5
436,junk_dead,control,5
437,NK,control,5
438,junk_doublet,control,5
439,Neutrophil,control,5
440,CD4_T,control,5
441,B,control,5
442,junk_debris,control,5
443,Myeloid,control,5
444,junk_doublet,control,5
445,junk_dead,control,5
446,junk_noise,control,5
447,junk_dead,control,5
448,junk_dead,control,5
449,junk_dead,control,5
450,junk_noise,control,5
451,junk_debris,control,5
452,junk_dead,control,5
453,junk_dead,control,5
454,Neutrophil,control,5
455,CD4_T,control,5
456,CD4_T,control,5
457,NK,control,5
458,B,control,5
459,junk_dead,control,5
460,junk_debris,control,5
461,junk_doublet,control,5
462,junk_dead,control,5
463,B,control,5
464,junk_doublet,control,5
465,DC,control,5
466,CD4_T,control,5
467,junk_doublet,control,5
468,junk_noise,control,5
469,junk_dead,control,5
470,Myeloid,control,5
471,CD4_T,control,5
472,junk_doublet,control,5
473,junk_debris,control,5
474,B,control,5
475,junk_dead,control,5
476,junk_noise,control,5
477,B,control,5
478,junk_doublet,control,5
479,B,control,5
480,junk_debris,control,5
481,junk_noise,control,5
482,junk_doublet,control,5
483,CD4_T,control,5
484,junk_noise,control,5
485,junk_debris,control,5
486,CD4_T,control,5
487,junk_debris,control,5
488,junk_debris,control,5
489,junk_doublet,control,5
490,B,control,5
491,junk_debris,control,5
492,junk_doublet,control,5
493,junk_doublet,control,5
494,junk_dead,control,5
495,Myeloid,control,5
496,Neutrophil,control,5
497,Neutrophil,control,5
498,Myeloid,control,5
499,CD4_T,control,5
500,junk_noise,control,5
501,junk_dead,control,5
502,Neutrophil,control,5
503,junk_debris,control,5
504,Myeloid,control,5
505,junk_debris,control,5
506,junk_doublet,control,5
507,junk_debris,control,5
508,junk_dead,control,5
509,B,control,5
510,B,control,5
511,junk_dead,control,5
512,CD4_T,control,5
513,junk_dead,control,5
514,junk_noise,control,5
515,junk_dead,control,5
516,junk_debris,control,5
517,junk_debris,control,5
518,junk_debris,control,5
519,junk_debris,control,5
520,junk_noise,control,5
521,junk_debris,control,5
522,Neutrophil,control,5
523,junk_noise,control,5
524,B,control,5
525,junk_doublet,control,5
526,Neutrophil,control,5
527,B,control,5
528,junk_doublet,control,5
529,Neutrophil,control,5
530,junk_debris,control,5
531,junk_debris,control,5
532,junk_doublet,control,5
533,junk_debris,control,5
534,junk_debris,control,5
535,B,control,5
536,junk_debris,control,5
537,junk_noise,control,5
538,junk_doublet,control,5
539,NK,control,5
540,Myeloid,control,5
541,junk_debris,control,5
542,junk_noise,control,5
543,junk_debris,control,5
544,junk_dead,control,5
545,B,control,5
546,junk_doublet,control,5
547,Myeloid,control,5
548,Neutrophil,control,5
549,junk_dead,control,5
550,junk_debris,control,5
551,junk_debris,control,5
552,junk_debris,control,5
553,junk_debris,control,5
554,CD8_T,control,5
555,CD4_T,control,5
556,NK,control,5
557,junk_dead,control,5
558,junk_doublet,control,5
559,junk_debris,control,5
560,Myeloid,control,5
561,B,control,5
562,B,control,5
563,junk_debris,control,5
564,DC,control,5
565,junk_noise,control,5
566,junk_debris,control,5
567,junk_debris,control,5
568,junk_dead,control,5
569,junk_doublet,control,5
570,junk_doublet,control,5
571,junk_dead,control,5
572,CD4_T,control,5
573,B,control,5
574,junk_noise,control,5
575,CD8_T,control,5
576,B,control,5
577,B,control,5
578,junk_doublet,control,5
579,junk_debris,control,5
580,B,control,5
581,NK,control,5
582,junk_dead,control,5
583,CD4_T,control,5
584,Neutrophil,control,5
585,junk_debris,control,5
586,junk_debris,control,5
587,CD8_T,control,5
588,junk_debris,control,5
589,junk_dead,control,5
590,Neutrophil,control,5
591,junk_dead,control,5
592,B,control,5
593,junk_noise,control,5
594,CD4_T,control,5
595,junk_dead,control,5
596,junk_noise,control,5
597,junk_dead,control,5
598,junk_doublet,control,5
599,junk_doublet,control,5
600,junk_noise,control,5
601,junk_dead,control,5
602,Myeloid,control,5
603,junk_dead,control,5
604,junk_dead,control,5
605,B,control,5
606,CD8_T,control,5
607,junk_debris,control,5
608,junk_debris,control,5
609,Myeloid,control,5
610,CD4_T,control,5
611,junk_dead,control,5
612,junk_dead,control,5
613,Myeloid,control,5
614,junk_dead,control,5
615,junk_debris,control,5
616,junk_debris,control,5
617,NK,control,5
618,junk_dead,control,5
619,junk_doublet,control,5
620,Myeloid,control,5
621,junk_dead,control,5
622,B,control,5
623,junk_dead,control,5
624,junk_dead,control,5
625,junk_doublet,control,5
626,junk_debris,control,5
627,junk_noise,control,5
628,B,control,5
629,junk_debris,control,5
630,junk_doublet,control,5
631,junk_noise,control,5
632,junk_doublet,control,5
633,B,control,5
634,CD8_T,control,5
635,junk_debris,control,5
636,junk_noise,control,5
637,Myeloid,control,5
638,junk_doublet,control,5
639,Neutrophil,control,5
640,junk_debris,control,5
641,B,control,5
642,junk_doublet,control,5
643,B,control,5
644,CD4_T,control,5
645,junk_noise,control,5
646,junk_doublet,control,5
647,Neutrophil,control,5
648,junk_debris,control,5
649,junk_doublet,control,5
650,junk_dead,control,5
651,junk_doublet,control,5
652,Neutrophil,control,5
653,junk_doublet,control,5
654,junk_debris,control,5
655,junk_dead,control,5
656,junk_debris,control,5
657,junk_debris,control,5
658,CD4_T,control,5
659,junk_debris,control,5
660,Myeloid,control,5
661,Myeloid,control,5
662,Neutrophil,control,5
663,junk_debris,control,5
664,NK,control,5
665,junk_dead,control,5
666,junk_noise,control,5
667,junk_debris,control,5
668,CD4_T,control,5
669,junk_doublet,control,5
670,DC,control,5
671,Myeloid,control,5
672,junk_noise,control,5
673,junk_debris,control,5
674,CD4_T,control,5
675,Myeloid,control,5
676,junk_noise,control,5
677,junk_dead,control,5
678,B,control,5
679,junk_debris,control,5
680,CD4_T,control,5
681,junk_debris,control,5
682,junk_debris,control,5
683,junk_debris,control,5
684,junk_dead,control,5
685,Neutrophil,control,5
686,CD4_T,control,5
687,junk_doublet,control,5
688,Neutrophil,control,5
689,junk_noise,control,5
690,B,control,5
691,CD4_T,control,5
692,junk_doublet,control,5
693,junk_dead,control,5
694,B,control,5
695,junk_doublet,control,5
696,junk_debris,control,5
697,Myeloid,control,5
698,Neutrophil,control,5
699,Myeloid,control,5
700,junk_dead,control,5
701,B,control,5
702,CD4_T,control,5
703,junk_noise,control,5
704,B,control,5
705,junk_doublet,control,5
706,junk_dead,control,5
707,junk_debris,control,5
708,junk_noise,control,5
709,B,control,5
710,Myeloid,control,5
711,junk_dead,control,5
712,junk_dead,control,5
713,B,control,5
714,Myeloid,control,5
715,Neutrophil,control,5
716,junk_dead,control,5
717,junk_dead,control,5
718,junk_debris,control,5
719,junk_doublet,control,5
720,junk_noise,control,5
721,junk_dead,control,5
722,B,control,5
723,Myeloid,control,5
724,junk_doublet,control,5
725,NK,control,5
726,junk_noise,control,5
727,junk_doublet,control,5
728,NK,control,5
729,junk_dead,control,5
730,junk_debris,control,5
731,junk_debris,control,5
732,CD4_T,control,5
733,CD8_T,control,5
734,junk_dead,control,5
735,junk_doublet,control,5
736,junk_debris,control,5
737,junk_debris,control,5
738,junk_doublet,control,5
739,NK,control,5
740,CD4_T,control,5
741,junk_dead,control,5
742,junk_debris,control,5
743,junk_debris,control,5
744,junk_dead,control,5
745,DC,control,5
746,junk_doublet,control,5
747,junk_dead,control,5
748,CD4_T,control,5
749,DC,control,5
750,NK,control,5
751,junk_doublet,control,5
752,Neutrophil,control,5
753,Myeloid,control,5
754,CD4_T,control,5
755,Neutrophil,control,5
756,Myeloid,control,5
757,junk_dead,control,5
758,junk_dead,control,5
759,B,control,5
760,Myeloid,control,5
761,B,control,5
762,junk_debris,control,5
763,CD8_T,control,5
764,junk_debris,control,5
765,junk_dead,control,5
766,junk_noise,control,5
767,junk_debris,control,5
768,CD4_T,control,5
769,B,control,5
770,junk_debris,control,5
771,CD4_T,control,5
772,junk_debris,control,5
773,NK,control,5
774,B,control,5
775,junk_debris,control,5
776,junk_dead,control,5
777,CD4_T,control,5
778,junk_debris,control,5
779,CD4_T,control,5
780,junk_doublet,control,5
781,junk_noise,control,5
782,B,control,5
783,Neutrophil,control,5
784,junk_noise,control,5
785,junk_debris,control,5
786,junk_debris,control,5
787,junk_debris,control,5
788,Neutrophil,control,5
789,junk_doublet,control,5
790,B,control,5
791,junk_debris,control,5
792,junk_dead,control,5
793,junk_debris,control,5
794,CD4_T,control,5
795,junk_debris,control,5
796,Myeloid,control,5
797,CD4_T,control,5
798,junk_debris,control,5
799,junk_dead,control,5
800,junk_debris,control,5
801,junk_doublet,control,5
802,junk_debris,control,5
803,junk_doublet,control,5
804,junk_dead,control,5
805,B,control,5
806,CD4_T,control,5
807,CD4_T,control,5
808,junk_doublet,control,5
809,Neutrophil,control,5
810,B,control,5
811,junk_debris,control,5
812,CD4_T,control,5
813,junk_doublet,control,5
814,CD4_T,control,5
815,NK,control,5
816,Myeloid,control,5
817,CD8_T,control,5
818,junk_noise,control,5
819,junk_doublet,control,5
820,junk_dead,control,5
821,junk_debris,control,5
822,junk_dead,control,5
823,junk_debris,control,5
824,junk_debris,control,5
825,junk_debris,control,5
826,CD4_T,control,5
827,junk_debris,control,5
828,Myeloid,control,5
829,junk_debris,control,5
830,CD4_T,control,5
831,junk_debris,control,5
832,junk_noise,control,5
833,Neutrophil,control,5
834,junk_dead,control,5
835,junk_dead,control,5
836,CD4_T,control,5
837,junk_noise,control,5
838,junk_doublet,control,5
839,junk_debris,control,5
840,junk_doublet,control,5
841,junk_debris,control,5
842,junk_doublet,control,5
843,B,control,5
844,B,control,5
845,junk_noise,control,5
846,junk_debris,control,5
847,B,control,5
848,junk_doublet,control,5
849,junk_noise,control,5
850,junk_debris,control,5
851,junk_debris,control,5
852,junk_dead,control,5
853,DC,control,5
854,junk_doublet,control,5
855,Myeloid,control,5
856,CD4_T,control,5
857,junk_dead,control,5
858,junk_debris,control,5
859,CD4_T,control,5
860,B,control,5
861,CD4_T,control,5
862,junk_dead,control,5
863,junk_dead,control,5
864,B,control,5
865,Neutrophil,control,5
866,junk_debris,control,5
867,junk_debris,control,5
868,junk_doublet,control,5
869,CD8_T,control,5
870,B,control,5
871,junk_debris,control,5
872,junk_noise,control,5
873,junk_debris,control,5
874,junk_noise,control,5
875,junk_dead,control,5
876,Myeloid,control,5
877,junk_noise,control,5
878,junk_noise,control,5
879,junk_doublet,control,5
880,Myeloid,control,5
881,junk_doublet,control,5
882,junk_dead,control,5
883,junk_debris,control,5
884,junk_debris,control,5
885,junk_debris,control,5
886,junk_debris,control,5
887,junk_debris,control,5
888,junk_dead,control,5
889,junk_debris,control,5
890,junk_noise,control,5
891,CD8_T,control,5
892,CD4_T,control,5
893,Neutrophil,control,5
894,junk_debris,control,5
895,junk_doublet,control,5
896,junk_doublet,control,5
897,junk_noise,control,5
898,junk_dead,control,5
899,junk_debris,control,5
900,B,control,5
901,junk_debris,control,5
902,junk_debris,control,5
903,junk_debris,control,5
904,junk_dead,control,5
905,CD8_T,control,5
906,junk_noise,control,5
907,junk_doublet,control,5
908,junk_dead,control,5
909,junk_noise,control,5
910,CD4_T,control,5
911,junk_doublet,control,5
912,junk_debris,control,5
913,Myeloid,control,5
914,junk_dead,control,5
915,Myeloid,control,5
916,junk_doublet,control,5
917,B,control,5
918,junk_debris,control,5
919,junk_dead,control,5
920,B,control,5
921,junk_doublet,control,5
922,junk_dead,control,5
923,B,control,5
924,junk_debris,control,5
925,junk_noise,control,5
926,Myeloid,control,5
927,B,control,5
928,junk_debris,control,5
929,junk_debris,control,5
930,junk_debris,control,5
931,junk_noise,control,5
932,junk_doublet,control,5
933,junk_debris,control,5
934,junk_debris,control,5
935,junk_doublet,control,5
936,CD4_T,control,5
937,DC,control,5
938,Myeloid,control,5
939,junk_noise,control,5
940,junk_noise,control,5
941,junk_doublet,control,5
942,B,control,5
943,junk_noise,control,5
944,junk_dead,control,5
945,junk_doublet,control,5
946,junk_doublet,control,5
947,junk_debris,control,5
948,junk_debris,control,5
949,junk_doublet,control,5
950,junk_noise,control,5
951,junk_doublet,control,5
952,junk_doublet,control,5
953,CD4_T,control,5
954,CD8_T,control,5
955,junk_debris,control,5
956,CD4_T,control,5
957,junk_debris,control,5
958,junk_noise,control,5
959,B,control,5
960,B,control,5
961,junk_debris,control,5
962,junk_dead,control,5
963,junk_debris,control,5
964,B,control,5
965,junk_noise,control,5
966,CD4_T,control,5
967,junk_noise,control,5
968,Myeloid,control,5
969,junk_debris,control,5
970,CD4_T,control,5
971,junk_doublet,control,5
972,DC,control,5
973,B,control,5
974,Myeloid,control,5
975,NK,control,5
976,Neutrophil,control,5
977,junk_debris,control,5
978,CD4_T,control,5
979,junk_dead,control,5
980,junk_doublet,control,5
981,CD8_T,control,5
982,B,control,5
983,junk_doublet,control,5
984,Neutrophil,control,5
985,junk_doublet,control,5
986,junk_debris,control,5
987,junk_doublet,control,5
988,junk_doublet,control,5
989,B,control,5
990,junk_doublet,control,5
991,B,control,5
992,junk_dead,control,5
993,junk_debris,control,5
994,junk_debris,control,5
995,junk_doublet,control,5
996,B,control,5
997,junk_debris,control,5
998,junk_debris,control,5
999,junk_dead,control,5
1000,junk_noise,control,5
1001,CD4_T,control,5
1002,CD4_T,control,5
1003,junk_debris,control,5
1004,Neutrophil,control,5
1005,junk_doublet,control,5
1006,junk_debris,control,5
1007,CD8_T,control,5
1008,Myeloid,control,5
1009,junk_debris,control,5
1010,junk_doublet,control,5
1011,junk_debris,control,5
1012,junk_doublet,control,5
1013,Myeloid,control,5
1014,Myeloid,control,5
1015,junk_debris,control,5
1016,NK,control,5
1017,junk_dead,control,5
1018,junk_debris,control,5
1019,junk_debris,control,5
1020,junk_debris,control,5
1021,junk_dead,control,5
1022,junk_dead,control,5
1023,junk_debris,control,5
1024,junk_debris,control,5
1025,junk_dead,control,5
1026,junk_noise,control,5
1027,junk_dead,control,5
1028,junk_debris,control,5
1029,junk_debris,control,5
1030,junk_doublet,control,5
1031,Neutrophil,control,5
1032,B,control,5
1033,junk_debris,control,5
1034,junk_dead,control,5
1035,junk_dead,control,5
1036,junk_debris,control,5
1037,junk_doublet,control,5
1038,Neutrophil,control,5
1039,Myeloid,control,5
1040,junk_dead,control,5
1041,junk_noise,control,5
1042,B,control,5
1043,junk_dead,control,5
1044,Myeloid,control,5
1045,junk_doublet,control,5
1046,junk_debris,control,5
1047,B,control,5
1048,CD4_T,control,5
1049,Myeloid,control,5
1050,junk_debris,control,5
1051,junk_dead,control,5
1052,B,control,5
1053,CD4_T,control,5
1054,B,control,5
1055,junk_noise,control,5
1056,junk_noise,control,5
1057,junk_doublet,control,5
1058,junk_dead,control,5
1059,junk_noise,control,5
1060,B,control,5
1061,junk_dead,control,5
1062,B,control,5
1063,junk_debris,control,5
1064,junk_dead,control,5
1065,junk_debris,control,5
1066,Myeloid,control,5
1067,junk_debris,control,5
1068,junk_debris,control,5
1069,junk_dead,control,5
1070,junk_noise,control,5
1071,junk_noise,control,5
1072,DC,control,5
1073,junk_doublet,control,5
1074,CD4_T,control,5
1075,junk_doublet,control,5
1076,junk_noise,control,5
1077,Myeloid,control,5
1078,junk_debris,control,5
1079,junk_noise,control,5
1080,junk_noise,control,5
1081,B,control,5
1082,junk_debris,control,5
1083,B,control,5
1084,Neutrophil,control,5
1085,Myeloid,control,5
1086,junk_dead,control,5
1087,junk_dead,control,5
1088,junk_debris,control,5
1089,CD4_T,control,5
1090,junk_dead,control,5
1091,junk_debris,control,5
1092,B,control,5
1093,CD4_T,control,5
1094,junk_debris,control,5
1095,junk_debris,control,5
1096,CD4_T,control,5
1097,junk_debris,control,5
1098,junk_noise,control,5
1099,CD4_T,control,5
1100,Myeloid,control,5
1101,junk_debris,control,5
1102,junk_doublet,control,5
1103,junk_noise,control,5
1104,junk_debris,control,5
1105,junk_dead,control,5
1106,junk_doublet,control,5
1107,junk_debris,control,5
1108,CD8_T,control,5
1109,junk_doublet,control,5
1110,junk_debris,control,5
1111,junk_debris,control,5
1112,junk_debris,control,5
1113,junk_debris,control,5
1114,junk_noise,control,5
1115,junk_dead,control,5
1116,B,control,5
1117,NK,control,5
1118,junk_dead,control,5
1119,Myeloid,control,5
1120,junk_dead,control,5
1121,junk_dead,control,5
1122,junk_debris,control,5
1123,junk_debris,control,5
1124,junk_debris,control,5
1125,junk_debris,control,5
1126,junk_debris,control,5
1127,Neutrophil,control,5
1128,junk_doublet,control,5
1129,junk_doublet,control,5
1130,junk_debris,control,5
1131,junk_noise,control,5
1132,CD4_T,control,5
1133,Neutrophil,control,5
1134,CD8_T,control,5
1135,Neutrophil,control,5
1136,junk_dead,control,5
1137,junk_doublet,control,5
1138,Myeloid,control,5
1139,junk_debris,control,5
1140,B,control,5
1141,junk_doublet,control,5
1142,CD4_T,control,5
1143,junk_dead,control,5
1144,junk_doublet,control,5
1145,B,control,5
1146,junk_debris,control,5
1147,CD4_T,control,5
1148,junk_doublet,control,5
1149,junk_noise,control,5
1150,CD4_T,control,5
1151,junk_doublet,control,5
1152,junk_dead,control,5
1153,B,control,5
1154,CD8_T,control,5
1155,B,control,5
1156,NK,control,5
1157,junk_noise,control,5
1158,junk_dead,control,5
1159,junk_debris,control,5
1160,B,control,5
1161,CD4_T,control,5
1162,Neutrophil,control,5
1163,junk_doublet,control,5
1164,junk_noise,control,5
1165,junk_debris,control,5
1166,junk_debris,control,5
1167,junk_debris,control,5
1168,Myeloid,control,5
1169,junk_dead,control,5
1170,junk_debris,control,5
1171,Myeloid,control,5
1172,junk_doublet,control,5
1173,junk_doublet,control,5
1174,CD4_T,control,5
1175,Neutrophil,control,5
1176,B,control,5
1177,B,control,5
1178,junk_noise,control,5
1179,junk_doublet,control,5
1180,junk_debris,control,5
1181,B,control,5
