event_index,true_population,condition,replicate
101,junk_dead,control,3
102,B,control,3
103,CD4_T,control,3
104,junk_doublet,control,3
105,junk_debris,control,3
106,junk_dead,control,3
107,junk_dead,control,3
108,junk_debris,control,3
109,junk_doublet,control,3
110,junk_doublet,control,3
111,junk_dead,control,3
112,B,control,3
113,junk_debris,control,3
114,Myeloid,control,3
115,junk_debris,control,3
116,junk_doublet,control,3
117,junk_debris,control,3
118,junk_debris,control,3
119,junk_noise,control,3
120,junk_debris,control,3
121,junk_debris,control,3
122,junk_doublet,control,3
123,Myeloid,control,3
124,B,control,3
125,CD4_T,control,3
126,junk_debris,control,3
127,junk_debris,control,3
128,junk_dead,control,3
129,junk_doublet,control,3
130,junk_doublet,control,3
131,junk_debris,control,3
132,junk_doublet,control,3
133,CD4_T,control,3
134,CD4_T,control,3
135,Neutrophil,control,3
136,B,control,3
137,junk_debris,control,3
138,junk_debris,control,3
139,junk_doublet,control,3
140,CD4_T,control,3
141,junk_debris,control,3
142,Myeloid,control,3
143,junk_noise,control,3
144,junk_noise,control,3
145,junk_doublet,control,3
146,CD4_T,control,3
147,junk_debris,control,3
148,junk_doublet,control,3
149,junk_dead,control,3
150,Neutrophil,control,3
151,junk_doublet,control,3
152,junk_dead,control,3
153,junk_noise,control,3
154,Myeloid,control,3
155,CD8_T,control,3
156,DC,control,3
157,junk_doublet,control,3
158,junk_debris,control,3
159,CD4_T,control,3
160,Neutrophil,control,3
161,CD4_T,control,3
162,CD4_T,control,3
163,Myeloid,control,3
164,junk_noise,control,3
165,junk_noise,control,3
166,Myeloid,control,3
167,junk_dead,control,3
168,Myeloid,control,3
169,Neutrophil,control,3
170,junk_doublet,control,3
171,DC,control,3
172,junk_debris,control,3
173,junk_noise,control,3
174,B,control,3
175,B,control,3
176,junk_doublet,control,3
177,Myeloid,control,3
178,junk_debris,control,3
179,B,control,3
180,DC,control,3
181,CD8_T,control,3
182,Neutrophil,control,3
183,junk_debris,control,3
184,junk_debris,control,3
185,junk_noise,control,3
186,junk_dead,control,3
187,junk_noise,control,3
188,junk_dead,control,3
189,Myeloid,control,3
190,Myeloid,control,3
191,junk_debris,control,3
192,junk_debris,control,3
193,junk_debris,control,3
194,junk_debris,control,3
195,junk_debris,control,3
196,junk_debris,control,3
197,junk_dead,control,3
198,CD8_T,control,3
199,junk_noise,control,3
200,junk_doublet,control,3
201,NK,control,3
202,Myeloid,control,3
203,junk_debris,control,3
204,junk_doublet,control,3
205,Neutrophil,control,3
206,junk_dead,control,3
207,junk_doublet,control,3
208,DC,control,3
209,Myeloid,control,3
210,NK,control,3
211,junk_noise,control,3
212,CD4_T,control,3
213,junk_doublet,control,3
214,B,control,3
215,CD4_T,control,3
216,Myeloid,control,3
217,junk_debris,control,3
218,junk_dead,control,3
219,junk_doublet,control,3
220,junk_debris,control,3
221,junk_debris,control,3
222,junk_debris,control,3
223,CD8_T,control,3
224,junk_dead,control,3
225,junk_doublet,control,3
226,junk_dead,control,3
227,junk_doublet,control,3
228,CD4_T,control,3
229,B,control,3
230,junk_dead,control,3
231,junk_dead,control,3
232,Neutrophil,control,3
233,junk_debris,control,3
234,junk_dead,control,3
235,B,control,3
236,B,control,3
237,junk_debris,control,3
238,junk_debris,control,3
239,junk_debris,control,3
240,CD8_T,control,3
241,Neutrophil,control,3
242,junk_noise,control,3
243,junk_dead,control,3
244,B,control,3
245,CD4_T,control,3
246,B,control,3
247,Neutrophil,control,3
248,Myeloid,control,3
249,junk_debris,control,3
250,CD4_T,control,3
251,CD8_T,control,3
252,DC,control,3
253,junk_doublet,control,3
254,CD4_T,control,3
255,junk_debris,control,3
256,junk_dead,control,3
257,junk_debris,control,3
258,Myeloid,control,3
259,junk_dead,control,3
260,CD4_T,control,3
261,junk_dead,control,3
262,junk_dead,control,3
263,Neutrophil,control,3
264,Myeloid,control,3
265,junk_dead,control,3
266,junk_debris,control,3
267,junk_debris,control,3
268,CD4_T,control,3
269,junk_noise,control,3
270,junk_dead,control,3
271,junk_debris,control,3
272,B,control,3
273,junk_debris,control,3
274,Myeloid,control,3
275,junk_dead,control,3
276,junk_debris,control,3
277,junk_debris,control,3
278,junk_doublet,control,3
279,junk_dead,control,3
280,junk_debris,control,3
281,B,control,3
282,junk_debris,control,3
283,B,control,3
284,junk_debris,control,3
285,B,control,3
286,Myeloid,control,3
287,junk_debris,control,3
288,junk_debris,control,3
289,junk_noise,control,3
290,B,control,3
291,junk_debris,control,3
292,junk_debris,control,3
293,CD4_T,control,3
294,junk_doublet,control,3
295,junk_debris,control,3
296,junk_dead,control,3
297,DC,control,3
298,junk_debris,control,3
299,junk_debris,control,3
300,CD4_T,control,3
301,junk_doublet,control,3
302,Myeloid,control,3
303,CD4_T,control,3
304,junk_debris,control,3
305,CD8_T,control,3
306,Myeloid,control,3
307,CD4_T,control,3
308,NK,control,3
309,junk_dead,control,3
310,Neutrophil,control,3
311,junk_debris,control,3
312,junk_dead,control,3
313,junk_dead,control,3
314,junk_noise,control,3
315,junk_dead,control,3
316,Myeloid,control,3
317,CD8_T,control,3
318,junk_dead,control,3
319,junk_doublet,control,3
320,junk_debris,control,3
321,junk_doublet,control,3
322,CD4_T,control,3
323,CD8_T,control,3
324,CD8_T,control,3
325,junk_doublet,control,3
326,junk_dead,control,3
327,junk_noise,control,3
328,junk_dead,control,3
329,junk_noise,control,3
330,junk_dead,control,3
331,junk_dead,control,3
332,junk_doublet,control,3
333,junk_debris,control,3
334,B,control,3
335,Myeloid,control,3
336,junk_dead,control,3
337,junk_noise,control,3
338,B,control,3
339,CD4_T,control,3
340,junk_noise,control,3
341,B,control,3
342,CD4_T,control,3
343,junk_noise,control,3
344,CD4_T,control,3
345,B,control,3
346,junk_noise,control,3
347,junk_doublet,control,3
348,junk_dead,control,3
349,junk_noise,control,3
350,junk_doublet,control,3
351,junk_doublet,control,3
352,junk_debris,control,3
353,junk_debris,control,3
354,junk_debris,control,3
355,junk_dead,control,3
356,B,control,3
357,junk_debris,control,3
358,junk_doublet,control,3
359,Neutrophil,control,3
360,junk_dead,control,3
361,junk_debris,control,3
362,Neutrophil,control,3
363,junk_debris,control,3
364,junk_dead,control,3
365,junk_debris,control,3
366,junk_noise,control,3
367,B,control,3
368,junk_doublet,control,3
369,B,control,3
370,junk_noise,control,3
371,Myeloid,control,3
372,junk_doublet,control,3
373,junk_debris,control,3
374,CD4_T,control,3
375,CD4_T,control,3
376,junk_debris,control,3
377,DC,control,3
378,junk_doublet,control,3
379,junk_debris,control,3
380,junk_debris,control,3
381,junk_debris,control,3
382,CD4_T,control,3
383,junk_dead,control,3
384,Neutrophil,control,3
385,junk_dead,control,3
386,junk_debris,control,3
387,junk_doublet,control,3
388,junk_dead,control,3
389,B,control,3
390,Neutrophil,control,3
391,junk_debris,control,3
392,junk_dead,control,3
393,CD8_T,control,3
394,Neutrophil,control,3
395,junk_dead,control,3
396,junk_doublet,control,3
397,NK,control,3
398,junk_noise,control,3
399,Myeloid,control,3
400,junk_dead,control,3
401,junk_noise,control,3
402,junk_debris,control,3
403,junk_noise,control,3
404,junk_debris,control,3
405,junk_debris,control,3
406,junk_doublet,control,3
407,junk_dead,control,3
408,junk_doublet,control,3
409,junk_debris,control,3
410,CD4_T,control,3
411,junk_debris,control,3
412,junk_noise,control,3
413,junk_noise,control,3
414,DC,control,3
415,junk_debris,control,3
416,B,control,3
417,junk_debris,control,3
418,junk_doublet,control,3
419,junk_noise,control,3
420,junk_debris,control,3
421,B,control,3
422,Myeloid,control,3
423,B,control,3
424,junk_doublet,control,3
425,junk_debris,control,3
426,junk_doublet,control,3
427,B,control,3
428,junk_debris,control,3
429,junk_doublet,control,3
430,junk_dead,control,3
431,junk_debris,control,3
432,DC,control,3
433,junk_debris,control,3
434,junk_debris,control,3
435,Myeloid,control,3
436,junk_noise,control,3
437,Myeloid,control,3
438,NK,control,3
439,junk_doublet,control,3
440,junk_debris,control,3
441,CD4_T,control,3
442,CD4_T,control,3
443,junk_dead,control,3
444,junk_debris,control,3
445,junk_debris,control,3
446,CD4_T,control,3
447,junk_debris,control,3
448,B,control,3
449,B,control,3
450,Myeloid,control,3
451,B,control,3
452,junk_debris,control,3
453,junk_dead,control,3
454,junk_doublet,control,3
455,junk_debris,control,3
456,junk_dead,control,3
457,Myeloid,control,3
458,junk_dead,control,3
459,Myeloid,control,3
460,junk_noise,control,3
461,junk_debris,control,3
462,junk_doublet,control,3
463,junk_debris,control,3
464,junk_debris,control,3
465,CD4_T,control,3
466,junk_dead,control,3
467,Myeloid,control,3
468,CD8_T,control,3
469,junk_debris,control,3
470,Neutrophil,control,3
471,DC,control,3
472,CD8_T,control,3
473,B,control,3
474,junk_debris,control,3
475,junk_noise,control,3
476,junk_doublet,control,3
477,junk_doublet,control,3
478,junk_debris,control,3
479,junk_debris,control,3
480,Myeloid,control,3
481,junk_noise,control,3
482,junk_debris,control,3
483,CD4_T,control,3
484,junk_debris,control,3
485,junk_debris,control,3
486,junk_noise,control,3
487,B,control,3
488,junk_debris,control,3
489,CD4_T,control,3
490,junk_noise,control,3
491,Myeloid,control,3
492,junk_debris,control,3
493,CD4_T,control,3
494,junk_noise,control,3
495,junk_doublet,control,3
496,NK,control,3
497,junk_noise,control,3
498,junk_dead,control,3
499,junk_noise,control,3
500,Neutrophil,control,3
501,junk_debris,control,3
502,Neutrophil,control,3
503,junk_debris,control,3
504,CD4_T,control,3
505,B,control,3
506,B,control,3
507,junk_dead,control,3
508,junk_dead,control,3
509,Myeloid,control,3
510,B,control,3
511,junk_debris,control,3
512,B,control,3
513,junk_debris,control,3
514,junk_debris,control,3
515,junk_debris,control,3
516,junk_debris,control,3
517,junk_dead,control,3
518,Myeloid,control,3
519,junk_debris,control,3
520,Neutrophil,control,3
521,junk_noise,control,3
522,junk_dead,control,3
523,junk_debris,control,3
524,CD8_T,control,3
525,junk_doublet,control,3
526,junk_debris,control,3
527,B,control,3
528,junk_doublet,control,3
529,DC,control,3
530,junk_debris,control,3
531,junk_noise,control,3
532,junk_debris,control,3
533,CD4_T,control,3
534,CD8_T,control,3
535,B,control,3
536,junk_dead,control,3
537,Neutrophil,control,3
538,junk_debris,control,3
539,B,control,3
540,junk_debris,control,3
541,junk_dead,control,3
542,junk_noise,control,3
543,junk_debris,control,3
544,CD8_T,control,3
545,junk_dead,control,3
546,junk_doublet,control,3
547,DC,control,3
548,junk_doublet,control,3
549,junk_doublet,control,3
550,junk_doublet,control,3
551,Neutrophil,control,3
552,junk_dead,control,3
553,junk_doublet,control,3
554,junk_debris,control,3
555,junk_dead,control,3
556,Neutrophil,control,3
557,junk_noise,control,3
558,CD4_T,control,3
559,junk_dead,control,3
560,Myeloid,control,3
561,junk_debris,control,3
562,junk_dead,control,3
563,junk_noise,control,3
564,B,control,3
565,junk_dead,control,3
566,junk_debris,control,3
567,junk_dead,control,3
568,junk_doublet,control,3
569,junk_noise,control,3
570,junk_debris,control,3
571,junk_debris,control,3
572,junk_noise,control,3
573,junk_debris,control,3
574,junk_debris,control,3
575,CD4_T,control,3
576,CD4_T,control,3
577,junk_debris,control,3
578,junk_dead,control,3
579,junk_debris,control,3
580,junk_dead,control,3
581,junk_debris,control,3
582,junk_debris,control,3
583,junk_debris,control,3
584,junk_doublet,control,3
585,junk_debris,control,3
586,CD8_T,control,3
587,Neutrophil,control,3
588,CD8_T,control,3
589,junk_noise,control,3
590,Myeloid,control,3
591,CD4_T,control,3
592,CD8_T,control,3
593,junk_doublet,control,3
594,junk_noise,control,3
595,B,control,3
596,junk_dead,control,3
597,CD4_T,control,3
598,junk_dead,control,3
599,junk_dead,control,3
600,junk_debris,control,3
601,Myeloid,control,3
602,junk_debris,control,3
603,junk_doublet,control,3
604,junk_dead,control,3
605,junk_debris,control,3
606,junk_debris,control,3
607,junk_doublet,control,3
608,Myeloid,control,3
609,junk_dead,control,3
610,junk_doublet,control,3
611,DC,control,3
612,NK,control,3
613,junk_doublet,control,3
614,junk_debris,control,3
615,junk_dead,control,3
616,junk_debris,control,3
617,junk_doublet,control,3
618,junk_dead,control,3
619,junk_debris,control,3
620,DC,control,3
621,junk_debris,control,3
622,junk_debris,control,3
623,junk_doublet,control,3
624,Myeloid,control,3
625,junk_debris,control,3
626,junk_doublet,control,3
627,junk_dead,control,3
628,CD4_T,control,3
629,junk_dead,control,3
630,Myeloid,control,3
631,NK,control,3
632,junk_dead,control,3
633,CD4_T,control,3
634,junk_doublet,control,3
635,Neutrophil,control,3
636,junk_doublet,control,3
637,junk_doublet,control,3
638,junk_noise,control,3
639,junk_debris,control,3
640,CD4_T,control,3
641,Myeloid,control,3
642,junk_debris,control,3
643,Neutrophil,control,3
644,CD4_T,control,3
645,junk_debris,control,3
646,CD4_T,control,3
647,junk_debris,control,3
648,CD4_T,control,3
649,B,control,3
650,NK,control,3
651,B,control,3
652,junk_debris,control,3
653,junk_doublet,control,3
654,junk_debris,control,3
655,Myeloid,control,3
656,junk_noise,control,3
657,junk_debris,control,3
658,junk_dead,control,3
659,junk_dead,control,3
660,Neutrophil,control,3
661,junk_dead,control,3
662,junk_debris,control,3
663,B,control,3
664,junk_doublet,control,3
665,junk_debris,control,3
666,junk_doublet,control,3
667,junk_dead,control,3
668,junk_debris,control,3
669,B,control,3
670,junk_noise,control,3
671,B,control,3
672,junk_debris,control,3
673,junk_doublet,control,3
674,junk_dead,control,3
675,junk_debris,control,3
676,junk_debris,control,3
677,junk_doublet,control,3
678,junk_doublet,control,3
679,junk_debris,control,3
680,junk_debris,control,3
681,CD4_T,control,3
682,CD8_T,control,3
683,B,control,3
684,B,control,3
685,junk_debris,control,3
686,NK,control,3
687,Myeloid,control,3
688,junk_dead,control,3
689,junk_dead,control,3
690,junk_dead,control,3
691,Neutrophil,control,3
692,Myeloid,control,3
693,DC,control,3
694,junk_noise,control,3
695,junk_dead,control,3
696,junk_doublet,control,3
697,junk_debris,control,3
698,Myeloid,control,3
699,CD4_T,control,3
700,junk_dead,control,3
701,B,control,3
702,Neutrophil,control,3
703,junk_debris,control,3
704,B,control,3
705,junk_doublet,control,3
706,CD4_T,control,3
707,junk_noise,control,3
708,junk_doublet,control,3
709,B,control,3
710,junk_debris,control,3
711,CD4_T,control,3
712,junk_dead,control,3
713,junk_dead,control,3
714,junk_doublet,control,3
715,B,control,3
716,CD4_T,control,3
717,junk_debris,control,3
718,junk_debris,control,3
719,junk_doublet,control,3
720,junk_noise,control,3
721,junk_doublet,control,3
722,junk_debris,control,3
723,junk_debris,control,3
724,junk_dead,control,3
725,junk_doublet,control,3
726,CD4_T,control,3
727,junk_debris,control,3
728,junk_noise,control,3
729,Neutrophil,control,3
730,junk_doublet,control,3
731,junk_noise,control,3
732,junk_doublet,control,3
733,junk_dead,control,3
734,junk_debris,control,3
735,Neutrophil,control,3
736,junk_doublet,control,3
737,junk_debris,control,3
738,junk_debris,control,3
739,junk_doublet,control,3
740,NK,control,3
741,junk_dead,control,3
742,junk_noise,control,3
743,junk_dead,control,3
744,junk_debris,control,3
745,junk_doublet,control,3
746,junk_dead,control,3
747,junk_noise,control,3
748,junk_dead,control,3
749,junk_dead,control,3
750,junk_doublet,control,3
751,junk_debris,control,3
752,B,control,3
753,CD4_T,control,3
754,Neutrophil,control,3
755,junk_doublet,control,3
756,junk_noise,control,3
757,DC,control,3
758,junk_dead,control,3
759,junk_doublet,control,3
760,CD8_T,control,3
761,CD4_T,control,3
762,junk_debris,control,3
763,B,control,3
764,junk_doublet,control,3
765,junk_dead,control,3
766,junk_dead,control,3
767,junk_debris,control,3
768,B,control,3
769,B,control,3
770,junk_dead,control,3
771,CD4_T,control,3
772,B,control,3
773,CD8_T,control,3
774,junk_doublet,control,3
775,junk_dead,control,3
776,junk_debris,control,3
777,junk_noise,control,3
778,junk_debris,control,3
779,junk_debris,control,3
780,junk_doublet,control,3
781,B,control,3
782,junk_doublet,control,3
783,junk_debris,control,3
784,DC,control,3
785,CD4_T,control,3
786,Myeloid,control,3
787,B,control,3
788,junk_doublet,control,3
789,Myeloid,control,3
790,junk_debris,control,3
791,junk_debris,control,3
792,CD4_T,control,3
793,junk_noise,control,3
794,CD8_T,control,3
795,junk_dead,control,3
796,junk_debris,control,3
797,junk_doublet,control,3
798,Myeloid,control,3
799,Myeloid,control,3
800,junk_doublet,control,3
801,Neutrophil,control,3
802,junk_doublet,control,3
803,B,control,3
804,junk_dead,control,3
805,Neutrophil,control,3
806,junk_debris,control,3
807,junk_noise,control,3
808,junk_debris,control,3
809,junk_doublet,control,3
810,junk_dead,control,3
811,junk_dead,control,3
812,junk_debris,control,3
813,junk_debris,control,3
814,junk_doublet,control,3
815,junk_debris,control,3
816,NK,control,3
817,junk_debris,control,3
818,CD4_T,control,3
819,NK,control,3
820,junk_debris,control,3
821,junk_dead,control,3
822,CD4_T,control,3
823,CD4_T,control,3
824,junk_debris,control,3
825,junk_dead,control,3
826,junk_dead,control,3
827,Myeloid,control,3
828,junk_debris,control,3
829,junk_doublet,control,3
830,junk_dead,control,3
831,junk_doublet,control,3
832,junk_noise,control,3
833,junk_debris,control,3
834,junk_debris,control,3
835,junk_dead,control,3
836,junk_dead,control,3
837,DC,control,3
838,junk_debris,control,3
839,Neutrophil,control,3
840,Myeloid,control,3
841,junk_dead,control,3
842,junk_doublet,control,3
843,junk_debris,control,3
844,junk_noise,control,3
845,junk_doublet,control,3
846,NK,control,3
847,B,control,3
848,B,control,3
849,junk_dead,control,3
850,junk_debris,control,3
851,junk_noise,control,3
852,junk_dead,control,3
853,junk_doublet,control,3
854,B,control,3
855,junk_doublet,control,3
856,B,control,3
857,Neutrophil,control,3
858,junk_dead,control,3
859,junk_noise,control,3
860,junk_debris,control,3
861,junk_debris,control,3
862,junk_dead,control,3
863,junk_noise,control,3
864,CD4_T,control,3
865,junk_doublet,control,3
866,Neutrophil,control,3
867,junk_noise,control,3
868,CD8_T,control,3
869,junk_debris,control,3
870,junk_dead,control,3
871,CD4_T,control,3
872,junk_dead,control,3
873,CD4_T,control,3
874,B,control,3
875,Myeloid,control,3
876,junk_debris,control,3
877,B,control,3
878,junk_doublet,control,3
879,junk_debris,control,3
880,Neutrophil,control,3
881,junk_doublet,control,3
882,B,control,3
883,junk_doublet,control,3
884,CD4_T,control,3
885,junk_noise,control,3
886,B,control,3
887,junk_dead,control,3
888,junk_dead,control,3
889,CD8_T,control,3
890,junk_debris,control,3
891,junk_doublet,control,3
892,junk_dead,control,3
893,junk_debris,control,3
894,junk_dead,control,3
895,junk_doublet,control,3
896,junk_noise,control,3
897,junk_debris,control,3
898,junk_noise,control,3
899,Neutrophil,control,3
900,junk_noise,control,3
901,junk_doublet,control,3
902,junk_dead,control,3
903,junk_debris,control,3
904,junk_dead,control,3
905,Myeloid,control,3
906,junk_dead,control,3
907,junk_doublet,control,3
908,junk_dead,control,3
909,junk_dead,control,3
910,junk_debris,control,3
911,Myeloid,control,3
912,junk_debris,control,3
913,junk_dead,control,3
914,CD4_T,control,3
915,B,control,3
916,Myeloid,control,3
917,junk_debris,control,3
918,junk_noise,control,3
919,junk_doublet,control,3
920,junk_doublet,control,3
921,CD4_T,control,3
922,junk_debris,control,3
923,junk_doublet,control,3
924,junk_noise,control,3
925,CD4_T,control,3
926,Neutrophil,control,3
927,junk_debris,control,3
928,junk_debris,control,3
929,junk_debris,control,3
930,CD8_T,control,3
931,junk_doublet,control,3
932,junk_debris,control,3
933,junk_doublet,control,3
934,CD4_T,control,3
935,junk_doublet,control,3
936,junk_doublet,control,3
937,junk_doublet,control,3
938,junk_doublet,control,3
939,junk_doublet,control,3
940,junk_doublet,control,3
941,junk_debris,control,3
942,junk_debris,control,3
943,junk_doublet,control,3
944,junk_noise,control,3
945,CD4_T,control,3
946,junk_noise,control,3
947,junk_debris,control,3
948,DC,control,3
949,Neutrophil,control,3
950,junk_noise,control,3
951,junk_dead,control,3
952,junk_debris,control,3
953,junk_noise,control,3
954,junk_debris,control,3
955,B,control,3
956,junk_dead,control,3
957,junk_doublet,control,3
958,junk_noise,control,3
959,B,control,3
960,junk_debris,control,3
961,junk_debris,control,3
962,junk_noise,control,3
963,junk_noise,control,3
964,junk_dead,control,3
965,junk_doublet,control,3
966,junk_noise,control,3
967,Myeloid,control,3
968,junk_debris,control,3
969,junk_debris,control,3
970,Neutrophil,control,3
971,junk_noise,control,3
972,Myeloid,control,3
973,junk_doublet,control,3
974,CD4_T,control,3
975,junk_dead,control,3
976,junk_debris,control,3
977,Neutrophil,control,3
978,junk_doublet,control,3
979,junk_doublet,control,3
980,B,control,3
981,junk_noise,control,3
982,junk_noise,control,3
983,B,control,3
984,Myeloid,control,3
985,B,control,3
986,junk_debris,control,3
987,junk_doublet,control,3
988,junk_debris,control,3
989,CD4_T,control,3
990,junk_debris,control,3
991,NK,control,3
992,Neutrophil,control,3
993,junk_doublet,control,3
994,junk_debris,control,3
995,junk_doublet,control,3
996,CD8_T,control,3
997,Myeloid,control,3
998,CD4_T,control,3
999,CD4_T,control,3
1000,junk_doublet,control,3
1001,junk_noise,control,3
1002,CD4_T,control,3
1003,junk_noise,control,3
1004,CD4_T,control,3
1005,junk_debris,control,3
1006,junk_dead,control,3
1007,junk_dead,control,3
1008,CD4_T,control,3
1009,B,control,3
1010,junk_doublet,control,3
1011,junk_debris,control,3
1012,junk_debris,control,3
1013,junk_dead,control,3
1014,junk_dead,control,3
1015,junk_debris,control,3
1016,B,control,3
1017,CD4_T,control,3
1018,junk_debris,control,3
1019,junk_dead,control,3
1020,B,control,3
1021,junk_doublet,control,3
1022,junk_noise,control,3
1023,junk_dead,control,3
1024,junk_dead,control,3
1025,junk_noise,control,3
1026,B,control,3
1027,junk_debris,control,3
1028,junk_noise,control,3
1029,junk_debris,control,3
1030,junk_debris,control,3
1031,junk_dead,control,3
1032,junk_dead,control,3
1033,Myeloid,control,3
1034,junk_dead,control,3
1035,CD8_T,control,3
1036,junk_doublet,control,3
1037,junk_dead,control,3
1038,junk_noise,control,3
1039,junk_dead,control,3
1040,CD4_T,control,3
1041,junk_dead,control,3
1042,junk_doublet,control,3
1043,junk_debris,control,3
1044,junk_noise,control,3
1045,junk_debris,control,3
1046,junk_noise,control,3
1047,junk_debris,control,3
1048,Myeloid,control,3
1049,CD8_T,control,3
1050,junk_dead,control,3
1051,B,control,3
1052,junk_debris,control,3
1053,junk_doublet,control,3
1054,junk_doublet,control,3
1055,CD4_T,control,3
1056,junk_noise,control,3
1057,junk_dead,control,3
1058,B,control,3
1059,Neutrophil,control,3
1060,Neutrophil,control,3
1061,Neutrophil,control,3
1062,Neutrophil,control,3
1063,junk_dead,control,3
1064,B,control,3
1065,junk_doublet,control,3
1066,junk_doublet,control,3
1067,B,control,3
1068,junk_debris,control,3
1069,junk_debris,control,3
1070,junk_debris,control,3
1071,B,control,3
1072,junk_doublet,control,3
1073,DC,control,3
1074,Neutrophil,control,3
1075,junk_doublet,control,3
1076,junk_debris,control,3
1077,junk_debris,control,3
1078,junk_dead,control,3
1079,junk_doublet,control,3
1080,junk_doublet,control,3
1081,Myeloid,control,3
1082,junk_doublet,control,3
1083,junk_doublet,control,3
1084,junk_debris,control,3
1085,junk_dead,control,3
1086,Neutrophil,control,3
1087,B,control,3
1088,junk_doublet,control,3
1089,junk_debris,control,3
1090,B,control,3
1091,junk_doublet,control,3
1092,junk_debris,control,3
1093,junk_doublet,control,3
1094,Neutrophil,control,3
1095,CD4_T,control,3
1096,Myeloid,control,3
1097,B,control,3
1098,junk_debris,control,3
1099,junk_dead,control,3
1100,junk_debris,control,3
1101,Myeloid,control,3
1102,CD4_T,control,3
1103,B,control,3
1104,NK,control,3
1105,junk_noise,control,3
1106,junk_debris,control,3
1107,CD4_T,control,3
1108,Myeloid,control,3
1109,junk_doublet,control,3
1110,junk_debris,control,3
1111,junk_debris,control,3
1112,junk_dead,control,3
1113,junk_debris,control,3
1114,B,control,3
1115,junk_dead,control,3
1116,junk_debris,control,3
1117,Neutrophil,control,3
1118,Neutrophil,control,3
1119,Neutrophil,control,3
1120,junk_dead,control,3
1121,B,control,3
1122,Neutrophil,control,3
1123,junk_debris,control,3
1124,junk_debris,control,3
1125,B,control,3
1126,Neutrophil,control,3
1127,B,control,3
1128,junk_debris,control,3
1129,junk_doublet,control,3
1130,junk_doublet,control,3
1131,junk_debris,control,3
1132,junk_debris,control,3
1133,junk_dead,control,3
1134,CD4_T,control,3
1135,junk_debris,control,3
1136,junk_doublet,control,3
1137,junk_debris,control,3
1138,B,control,3
1139,B,control,3
1140,junk_debris,control,3
1141,junk_noise,control,3
1142,junk_doublet,control,3
1143,junk_debris,control,3
1144,junk_doublet,control,3
1145,junk_debris,control,3
1146,B,control,3
1147,junk_doublet,control,3
1148,junk_dead,control,3
1149,junk_debris,control,3
1150,Neutrophil,control,3
1151,junk_debris,control,3
1152,DC,control,3
1153,CD4_T,control,3
1154,junk_debris,control,3
1155,NK,control,3
1156,junk_doublet,control,3
1157,junk_debris,control,3
1158,Neutrophil,control,3
1159,junk_debris,control,3
1160,junk_debris,control,3
1161,Myeloid,control,3
1162,junk_debris,control,3
1163,NK,control,3
1164,Myeloid,control,3
1165,junk_debris,control,3
1166,junk_doublet,control,3
1167,CD4_T,control,3
1168,Neutrophil,control,3
1169,junk_dead,control,3
1170,CD4_T,control,3
1171,Neutrophil,control,3
1172,junk_doublet,control,3
1173,junk_doublet,control,3
1174,junk_debris,control,3
