event_index,true_population,condition,replicate
248,junk_noise,treatment,2
249,junk_doublet,treatment,2
250,CD4_T,treatment,2
251,CD8_T,treatment,2
252,junk_doublet,treatment,2
253,junk_dead,treatment,2
254,junk_noise,treatment,2
255,junk_doublet,treatment,2
256,junk_dead,treatment,2
257,Neutrophil,treatment,2
258,junk_debris,treatment,2
259,junk_debris,treatment,2
260,NK,treatment,2
261,junk_debris,treatment,2
262,B,treatment,2
263,junk_noise,treatment,2
264,CD8_T,treatment,2
265,junk_dead,treatment,2
266,junk_dead,treatment,2
267,CD4_T,treatment,2
268,junk_doublet,treatment,2
269,junk_doublet,treatment,2
270,Myeloid,treatment,2
271,junk_dead,treatment,2
272,junk_doublet,treatment,2
273,junk_doublet,treatment,2
274,B,treatment,2
275,Neutrophil,treatment,2
276,junk_doublet,treatment,2
277,junk_dead,treatment,2
278,Neutrophil,treatment,2
279,junk_debris,treatment,2
280,junk_doublet,treatment,2
281,junk_dead,treatment,2
282,junk_doublet,treatment,2
283,CD4_T,treatment,2
284,junk_doublet,treatment,2
285,junk_doublet,treatment,2
286,junk_noise,treatment,2
287,CD4_T,treatment,2
288,junk_debris,treatment,2
289,junk_doublet,treatment,2
290,junk_doublet,treatment,2
291,junk_doublet,treatment,2
292,junk_doublet,treatment,2
293,Neutrophil,treatment,2
294,junk_dead,treatment,2
295,junk_doublet,treatment,2
296,Myeloid,treatment,2
297,junk_debris,treatment,2
298,junk_debris,treatment,2
299,NK,treatment,2
300,junk_debris,treatment,2
301,junk_dead,treatment,2
302,B,treatment,2
303,Neutrophil,treatment,2
304,junk_doublet,treatment,2
305,DC,treatment,2
306,junk_noise,treatment,2
307,junk_noise,treatment,2
308,junk_doublet,treatment,2
309,junk_doublet,treatment,2
310,Myeloid,treatment,2
311,junk_doublet,treatment,2
312,junk_debris,treatment,2
313,junk_doublet,treatment,2
314,DC,treatment,2
315,junk_doublet,treatment,2
316,junk_doublet,treatment,2
317,junk_dead,treatment,2
318,junk_doublet,treatment,2
319,junk_dead,treatment,2
320,B,treatment,2
321,junk_doublet,treatment,2
322,junk_doublet,treatment,2
323,junk_dead,treatment,2
324,B,treatment,2
325,DC,treatment,2
326,junk_dead,treatment,2
327,junk_dead,treatment,2
328,junk_noise,treatment,2
329,junk_doublet,treatment,2
330,junk_debris,treatment,2
331,B,treatment,2
332,B,treatment,2
333,junk_dead,treatment,2
334,NK,treatment,2
335,junk_doublet,treatment,2
336,junk_noise,treatment,2
337,junk_debris,treatment,2
338,junk_dead,treatment,2
339,junk_noise,treatment,2
340,junk_dead,treatment,2
341,Myeloid,treatment,2
342,B,treatment,2
343,junk_dead,treatment,2
344,junk_noise,treatment,2
345,junk_dead,treatment,2
346,CD8_T,treatment,2
347,NK,treatment,2
348,DC,treatment,2
349,Neutrophil,treatment,2
350,junk_debris,treatment,2
351,B,treatment,2
352,Neutrophil,treatment,2
353,CD4_T,treatment,2
354,Myeloid,treatment,2
355,junk_debris,treatment,2
356,junk_debris,treatment,2
357,Myeloid,treatment,2
358,junk_debris,treatment,2
359,junk_doublet,treatment,2
360,junk_dead,treatment,2
361,junk_noise,treatment,2
362,junk_debris,treatment,2
363,junk_debris,treatment,2
364,B,treatment,2
365,B,treatment,2
366,junk_dead,treatment,2
367,B,treatment,2
368,CD4_T,treatment,2
369,junk_doublet,treatment,2
370,junk_debris,treatment,2
371,Myeloid,treatment,2
372,junk_dead,treatment,2
373,junk_noise,treatment,2
374,junk_debris,treatment,2
375,junk_noise,treatment,2
376,Myeloid,treatment,2
377,junk_debris,treatment,2
378,junk_dead,treatment,2
379,junk_debris,treatment,2
380,CD4_T,treatment,2
381,junk_doublet,treatment,2
382,junk_noise,treatment,2
383,junk_dead,treatment,2
384,Neutrophil,treatment,2
385,junk_debris,treatment,2
386,junk_dead,treatment,2
387,junk_noise,treatment,2
388,junk_dead,treatment,2
389,junk_doublet,treatment,2
390,junk_debris,treatment,2
391,junk_noise,treatment,2
392,junk_debris,treatment,2
393,junk_dead,treatment,2
394,junk_dead,treatment,2
395,CD4_T,treatment,2
396,CD4_T,treatment,2
397,Neutrophil,treatment,2
398,junk_noise,treatment,2
399,junk_doublet,treatment,2
400,junk_doublet,treatment,2
401,junk_noise,treatment,2
402,junk_dead,treatment,2
403,junk_debris,treatment,2
404,Myeloid,treatment,2
405,B,treatment,2
406,junk_doublet,treatment,2
407,junk_doublet,treatment,2
408,junk_noise,treatment,2
409,junk_doublet,treatment,2
410,junk_debris,treatment,2
411,junk_dead,treatment,2
412,junk_noise,treatment,2
413,Neutrophil,treatment,2
414,Neutrophil,treatment,2
415,junk_doublet,treatment,2
416,junk_dead,treatment,2
417,junk_debris,treatment,2
418,junk_debris,treatment,2
419,B,treatment,2
420,junk_debris,treatment,2
421,junk_doublet,treatment,2
422,junk_dead,treatment,2
423,junk_debris,treatment,2
424,junk_dead,treatment,2
425,junk_dead,treatment,2
426,junk_noise,treatment,2
427,junk_dead,treatment,2
428,junk_dead,treatment,2
429,CD4_T,treatment,2
430,junk_debris,treatment,2
431,CD8_T,treatment,2
432,junk_debris,treatment,2
433,B,treatment,2
434,junk_doublet,treatment,2
435,junk_dead,treatment,2
436,junk_noise,treatment,2
437,junk_debris,treatment,2
438,CD4_T,treatment,2
439,junk_dead,treatment,2
440,junk_debris,treatment,2
441,junk_debris,treatment,2
442,B,treatment,2
443,CD4_T,treatment,2
444,CD4_T,treatment,2
445,junk_doublet,treatment,2
446,junk_dead,treatment,2
447,junk_dead,treatment,2
448,junk_dead,treatment,2
449,B,treatment,2
450,CD4_T,treatment,2
451,B,treatment,2
452,CD8_T,treatment,2
453,junk_noise,treatment,2
454,junk_dead,treatment,2
455,junk_dead,treatment,2
456,Myeloid,treatment,2
457,junk_debris,treatment,2
458,CD4_T,treatment,2
459,CD4_T,treatment,2
460,junk_doublet,treatment,2
461,junk_doublet,treatment,2
462,junk_debris,treatment,2
463,junk_noise,treatment,2
464,junk_noise,treatment,2
465,junk_debris,treatment,2
466,junk_dead,treatment,2
467,Neutrophil,treatment,2
468,junk_dead,treatment,2
469,junk_dead,treatment,2
470,junk_debris,treatment,2
471,DC,treatment,2
472,junk_debris,treatment,2
473,junk_noise,treatment,2
474,junk_debris,treatment,2
475,junk_noise,treatment,2
476,junk_debris,treatment,2
477,junk_debris,treatment,2
478,junk_debris,treatment,2
479,junk_noise,treatment,2
480,junk_dead,treatment,2
481,junk_dead,treatment,2
482,B,treatment,2
483,junk_noise,treatment,2
484,junk_debris,treatment,2
485,junk_noise,treatment,2
486,junk_debris,treatment,2
487,junk_doublet,treatment,2
488,junk_debris,treatment,2
489,Neutrophil,treatment,2
490,junk_dead,treatment,2
491,junk_dead,treatment,2
492,junk_debris,treatment,2
493,junk_doublet,treatment,2
494,junk_debris,treatment,2
495,junk_noise,treatment,2
496,junk_doublet,treatment,2
497,CD4_T,treatment,2
498,junk_debris,treatment,2
499,Myeloid,treatment,2
500,junk_doublet,treatment,2
501,Neutrophil,treatment,2
502,junk_doublet,treatment,2
503,junk_debris,treatment,2
504,junk_debris,treatment,2
505,junk_doublet,treatment,2
506,B,treatment,2
507,junk_dead,treatment,2
508,junk_debris,treatment,2
509,Neutrophil,treatment,2
510,junk_dead,treatment,2
511,junk_doublet,treatment,2
512,junk_debris,treatment,2
513,junk_doublet,treatment,2
514,junk_debris,treatment,2
515,CD4_T,treatment,2
516,B,treatment,2
517,junk_debris,treatment,2
518,junk_doublet,treatment,2
519,junk_doublet,treatment,2
520,junk_dead,treatment,2
521,junk_debris,treatment,2
522,junk_debris,treatment,2
523,junk_noise,treatment,2
524,CD4_T,treatment,2
525,junk_debris,treatment,2
526,junk_doublet,treatment,2
527,junk_doublet,treatment,2
528,junk_debris,treatment,2
529,Myeloid,treatment,2
530,junk_dead,treatment,2
531,CD4_T,treatment,2
532,junk_dead,treatment,2
533,junk_doublet,treatment,2
534,CD8_T,treatment,2
535,junk_dead,treatment,2
536,junk_debris,treatment,2
537,junk_debris,treatment,2
538,CD4_T,treatment,2
539,B,treatment,2
540,junk_doublet,treatment,2
541,Myeloid,treatment,2
542,B,treatment,2
543,Neutrophil,treatment,2
544,B,treatment,2
545,junk_dead,treatment,2
546,B,treatment,2
547,Neutrophil,treatment,2
548,B,treatment,2
549,junk_dead,treatment,2
550,B,treatment,2
551,Neutrophil,treatment,2
552,CD8_T,treatment,2
553,junk_noise,treatment,2
554,junk_debris,treatment,2
555,Neutrophil,treatment,2
556,CD4_T,treatment,2
557,CD8_T,treatment,2
558,CD8_T,treatment,2
559,junk_doublet,treatment,2
560,junk_doublet,treatment,2
561,CD8_T,treatment,2
562,junk_dead,treatment,2
563,junk_debris,treatment,2
564,B,treatment,2
565,B,treatment,2
566,junk_debris,treatment,2
567,junk_dead,treatment,2
568,junk_doublet,treatment,2
569,junk_debris,treatment,2
570,junk_noise,treatment,2
571,junk_dead,treatment,2
572,junk_debris,treatment,2
573,CD4_T,treatment,2
574,junk_debris,treatment,2
575,junk_debris,treatment,2
576,Neutrophil,treatment,2
577,junk_noise,treatment,2
578,junk_dead,treatment,2
579,B,treatment,2
580,junk_doublet,treatment,2
581,Myeloid,treatment,2
582,CD8_T,treatment,2
583,junk_dead,treatment,2
584,junk_debris,treatment,2
585,Neutrophil,treatment,2
586,Neutrophil,treatment,2
587,junk_debris,treatment,2
588,junk_dead,treatment,2
589,junk_debris,treatment,2
590,junk_debris,treatment,2
591,junk_dead,treatment,2
592,DC,treatment,2
593,NK,treatment,2
594,junk_doublet,treatment,2
595,B,treatment,2
596,NK,treatment,2
597,junk_debris,treatment,2
598,junk_noise,treatment,2
599,junk_doublet,treatment,2
600,junk_dead,treatment,2
601,junk_noise,treatment,2
602,junk_debris,treatment,2
603,junk_debris,treatment,2
604,DC,treatment,2
605,Myeloid,treatment,2
606,CD4_T,treatment,2
607,CD4_T,treatment,2
608,Myeloid,treatment,2
609,junk_debris,treatment,2
610,CD4_T,treatment,2
611,CD4_T,treatment,2
612,Myeloid,treatment,2
613,Myeloid,treatment,2
614,CD4_T,treatment,2
615,CD4_T,treatment,2
616,Neutrophil,treatment,2
617,junk_doublet,treatment,2
618,Myeloid,treatment,2
619,junk_dead,treatment,2
620,CD4_T,treatment,2
621,CD4_T,treatment,2
622,junk_noise,treatment,2
623,junk_doublet,treatment,2
624,CD8_T,treatment,2
625,B,treatment,2
626,junk_debris,treatment,2
627,junk_doublet,treatment,2
628,junk_doublet,treatment,2
629,junk_doublet,treatment,2
630,junk_dead,treatment,2
631,junk_doublet,treatment,2
632,junk_noise,treatment,2
633,CD4_T,treatment,2
634,Myeloid,treatment,2
635,Myeloid,treatment,2
636,junk_dead,treatment,2
637,junk_debris,treatment,2
638,junk_dead,treatment,2
639,Myeloid,treatment,2
640,NK,treatment,2
641,junk_debris,treatment,2
642,junk_doublet,treatment,2
643,junk_noise,treatment,2
644,junk_noise,treatment,2
645,CD8_T,treatment,2
646,CD4_T,treatment,2
647,junk_debris,treatment,2
648,junk_debris,treatment,2
649,B,treatment,2
650,junk_doublet,treatment,2
651,CD4_T,treatment,2
652,junk_debris,treatment,2
653,junk_debris,treatment,2
654,junk_doublet,treatment,2
655,Neutrophil,treatment,2
656,junk_noise,treatment,2
657,junk_noise,treatment,2
658,junk_doublet,treatment,2
659,junk_debris,treatment,2
660,junk_doublet,treatment,2
661,NK,treatment,2
662,junk_debris,treatment,2
663,junk_debris,treatment,2
664,CD4_T,treatment,2
665,B,treatment,2
666,junk_dead,treatment,2
667,junk_dead,treatment,2
668,junk_doublet,treatment,2
669,Neutrophil,treatment,2
670,junk_doublet,treatment,2
671,junk_noise,treatment,2
672,Neutrophil,treatment,2
673,junk_debris,treatment,2
674,NK,treatment,2
675,junk_doublet,treatment,2
676,junk_debris,treatment,2
677,CD4_T,treatment,2
678,Myeloid,treatment,2
679,junk_noise,treatment,2
680,Neutrophil,treatment,2
681,junk_debris,treatment,2
682,NK,treatment,2
683,junk_debris,treatment,2
684,Neutrophil,treatment,2
685,junk_debris,treatment,2
686,junk_noise,treatment,2
687,junk_dead,treatment,2
688,junk_noise,treatment,2
689,junk_debris,treatment,2
690,junk_debris,treatment,2
691,junk_doublet,treatment,2
692,CD8_T,treatment,2
693,junk_debris,treatment,2
694,junk_debris,treatment,2
695,junk_dead,treatment,2
696,DC,treatment,2
697,junk_doublet,treatment,2
698,CD4_T,treatment,2
699,CD8_T,treatment,2
700,junk_debris,treatment,2
701,CD8_T,treatment,2
702,junk_debris,treatment,2
703,junk_noise,treatment,2
704,junk_dead,treatment,2
705,junk_noise,treatment,2
706,Myeloid,treatment,2
707,B,treatment,2
708,junk_noise,treatment,2
709,junk_dead,treatment,2
710,CD8_T,treatment,2
711,junk_debris,treatment,2
712,junk_noise,treatment,2
713,junk_debris,treatment,2
714,junk_debris,treatment,2
715,junk_noise,treatment,2
716,CD4_T,treatment,2
717,B,treatment,2
718,junk_debris,treatment,2
719,B,treatment,2
720,junk_dead,treatment,2
721,junk_noise,treatment,2
722,junk_noise,treatment,2
723,junk_noise,treatment,2
724,junk_noise,treatment,2
725,junk_debris,treatment,2
726,junk_debris,treatment,2
727,junk_doublet,treatment,2
728,junk_doublet,treatment,2
729,NK,treatment,2
730,CD4_T,treatment,2
731,CD4_T,treatment,2
732,junk_debris,treatment,2
733,junk_debris,treatment,2
734,Myeloid,treatment,2
735,junk_doublet,treatment,2
736,junk_dead,treatment,2
737,B,treatment,2
738,Neutrophil,treatment,2
739,junk_doublet,treatment,2
740,junk_dead,treatment,2
741,junk_dead,treatment,2
742,junk_debris,treatment,2
743,CD8_T,treatment,2
744,CD4_T,treatment,2
745,junk_debris,treatment,2
746,junk_debris,treatment,2
747,B,treatment,2
748,CD4_T,treatment,2
749,Neutrophil,treatment,2
750,CD4_T,treatment,2
751,junk_debris,treatment,2
752,Neutrophil,treatment,2
753,junk_doublet,treatment,2
754,junk_dead,treatment,2
755,junk_noise,treatment,2
756,junk_debris,treatment,2
757,Neutrophil,treatment,2
758,CD4_T,treatment,2
759,CD8_T,treatment,2
760,junk_noise,treatment,2
761,CD4_T,treatment,2
762,junk_dead,treatment,2
763,CD8_T,treatment,2
764,Myeloid,treatment,2
765,junk_doublet,treatment,2
766,CD4_T,treatment,2
767,junk_debris,treatment,2
768,junk_debris,treatment,2
769,B,treatment,2
770,junk_doublet,treatment,2
771,junk_debris,treatment,2
772,junk_noise,treatment,2
773,junk_debris,treatment,2
774,junk_debris,treatment,2
775,junk_doublet,treatment,2
776,CD4_T,treatment,2
777,Neutrophil,treatment,2
778,junk_debris,treatment,2
779,junk_debris,treatment,2
780,junk_debris,treatment,2
781,junk_doublet,treatment,2
782,junk_dead,treatment,2
783,Myeloid,treatment,2
784,junk_debris,treatment,2
785,junk_doublet,treatment,2
786,junk_doublet,treatment,2
787,junk_doublet,treatment,2
788,Neutrophil,treatment,2
789,junk_debris,treatment,2
790,Neutrophil,treatment,2
791,Neutrophil,treatment,2
792,junk_debris,treatment,2
793,junk_noise,treatment,2
794,Neutrophil,treatment,2
795,junk_doublet,treatment,2
796,junk_doublet,treatment,2
797,junk_dead,treatment,2
798,junk_noise,treatment,2
799,B,treatment,2
800,junk_dead,treatment,2
801,junk_dead,treatment,2
802,junk_dead,treatment,2
803,B,treatment,2
804,B,treatment,2
805,Myeloid,treatment,2
806,Neutrophil,treatment,2
807,junk_doublet,treatment,2
808,Myeloid,treatment,2
809,junk_debris,treatment,2
810,junk_doublet,treatment,2
811,junk_debris,treatment,2
812,Neutrophil,treatment,2
813,junk_debris,treatment,2
814,junk_noise,treatment,2
815,junk_noise,treatment,2
816,CD4_T,treatment,2
817,junk_debris,treatment,2
818,junk_dead,treatment,2
819,junk_debris,treatment,2
820,junk_debris,treatment,2
821,B,treatment,2
822,Myeloid,treatment,2
823,B,treatment,2
824,junk_dead,treatment,2
825,junk_debris,treatment,2
826,junk_debris,treatment,2
827,junk_noise,treatment,2
828,B,treatment,2
829,DC,treatment,2
830,junk_debris,treatment,2
831,junk_doublet,treatment,2
832,junk_doublet,treatment,2
833,junk_dead,treatment,2
834,junk_doublet,treatment,2
835,junk_doublet,treatment,2
836,CD8_T,treatment,2
837,junk_debris,treatment,2
838,junk_debris,treatment,2
839,junk_debris,treatment,2
840,Neutrophil,treatment,2
841,junk_dead,treatment,2
842,B,treatment,2
843,junk_debris,treatment,2
844,junk_debris,treatment,2
845,junk_debris,treatment,2
846,junk_dead,treatment,2
847,B,treatment,2
848,junk_debris,treatment,2
849,B,treatment,2
850,junk_debris,treatment,2
851,junk_doublet,treatment,2
852,B,treatment,2
853,junk_debris,treatment,2
854,junk_debris,treatment,2
855,junk_debris,treatment,2
856,Neutrophil,treatment,2
857,junk_debris,treatment,2
858,junk_doublet,treatment,2
859,junk_doublet,treatment,2
860,B,treatment,2
861,junk_noise,treatment,2
862,junk_debris,treatment,2
863,CD4_T,treatment,2
864,junk_dead,treatment,2
865,Neutrophil,treatment,2
866,B,treatment,2
867,junk_debris,treatment,2
868,junk_debris,treatment,2
869,CD8_T,treatment,2
870,B,treatment,2
871,B,treatment,2
872,junk_debris,treatment,2
873,B,treatment,2
874,junk_debris,treatment,2
875,junk_debris,treatment,2
876,CD8_T,treatment,2
877,NK,treatment,2
878,junk_doublet,treatment,2
879,Myeloid,treatment,2
880,junk_debris,treatment,2
881,Neutrophil,treatment,2
882,junk_noise,treatment,2
883,junk_debris,treatment,2
884,junk_doublet,treatment,2
885,Myeloid,treatment,2
886,junk_doublet,treatment,2
887,junk_noise,treatment,2
888,Myeloid,treatment,2
889,junk_debris,treatment,2
890,junk_dead,treatment,2
891,B,treatment,2
892,CD4_T,treatment,2
893,junk_debris,treatment,2
894,CD4_T,treatment,2
895,junk_noise,treatment,2
896,junk_debris,treatment,2
897,junk_dead,treatment,2
898,junk_noise,treatment,2
899,junk_debris,treatment,2
900,CD4_T,treatment,2
901,junk_debris,treatment,2
902,junk_debris,treatment,2
903,junk_dead,treatment,2
904,junk_debris,treatment,2
905,CD4_T,treatment,2
906,junk_debris,treatment,2
907,junk_noise,treatment,2
908,junk_doublet,treatment,2
909,CD8_T,treatment,2
910,CD4_T,treatment,2
911,B,treatment,2
912,DC,treatment,2
913,Neutrophil,treatment,2
914,junk_debris,treatment,2
915,junk_dead,treatment,2
916,Myeloid,treatment,2
917,Neutrophil,treatment,2
918,junk_debris,treatment,2
919,CD8_T,treatment,2
920,CD4_T,treatment,2
921,junk_dead,treatment,2
922,junk_doublet,treatment,2
923,junk_debris,treatment,2
924,junk_noise,treatment,2
925,junk_doublet,treatment,2
926,junk_debris,treatment,2
927,CD8_T,treatment,2
928,junk_dead,treatment,2
929,junk_noise,treatment,2
930,B,treatment,2
931,junk_dead,treatment,2
932,junk_debris,treatment,2
933,NK,treatment,2
934,B,treatment,2
935,Neutrophil,treatment,2
936,B,treatment,2
937,junk_debris,treatment,2
938,junk_noise,treatment,2
939,junk_debris,treatment,2
940,junk_debris,treatment,2
941,junk_debris,treatment,2
942,junk_noise,treatment,2
943,junk_debris,treatment,2
944,junk_noise,treatment,2
945,junk_debris,treatment,2
946,B,treatment,2
947,junk_dead,treatment,2
948,junk_dead,treatment,2
949,junk_doublet,treatment,2
950,junk_dead,treatment,2
951,CD4_T,treatment,2
952,junk_dead,treatment,2
953,junk_debris,treatment,2
954,junk_debris,treatment,2
955,junk_debris,treatment,2
956,junk_doublet,treatment,2
957,B,treatment,2
958,B,treatment,2
959,junk_debris,treatment,2
960,junk_doublet,treatment,2
961,junk_debris,treatment,2
962,junk_noise,treatment,2
963,junk_debris,treatment,2
964,NK,treatment,2
965,junk_dead,treatment,2
966,junk_doublet,treatment,2
967,CD8_T,treatment,2
968,junk_debris,treatment,2
969,junk_debris,treatment,2
970,Myeloid,treatment,2
971,junk_noise,treatment,2
972,Neutrophil,treatment,2
973,junk_debris,treatment,2
974,junk_debris,treatment,2
975,CD4_T,treatment,2
976,junk_doublet,treatment,2
977,junk_noise,treatment,2
978,CD8_T,treatment,2
979,junk_doublet,treatment,2
980,junk_debris,treatment,2
981,B,treatment,2
982,DC,treatment,2
983,junk_noise,treatment,2
984,CD4_T,treatment,2
985,junk_debris,treatment,2
986,junk_noise,treatment,2
987,junk_dead,treatment,2
988,Myeloid,treatment,2
989,junk_dead,treatment,2
990,junk_noise,treatment,2
991,CD4_T,treatment,2
992,junk_debris,treatment,2
993,junk_debris,treatment,2
994,DC,treatment,2
995,CD8_T,treatment,2
996,junk_noise,treatment,2
997,junk_debris,treatment,2
998,junk_noise,treatment,2
999,B,treatment,2
1000,junk_noise,treatment,2
1001,DC,treatment,2
1002,B,treatment,2
1003,junk_dead,treatment,2
1004,junk_noise,treatment,2
1005,junk_debris,treatment,2
1006,DC,treatment,2
1007,junk_debris,treatment,2
1008,junk_doublet,treatment,2
1009,CD8_T,treatment,2
1010,Myeloid,treatment,2
1011,Neutrophil,treatment,2
1012,junk_dead,treatment,2
1013,junk_debris,treatment,2
1014,junk_debris,treatment,2
