event_index,true_population,condition,replicate
167,junk_debris,treatment,1
168,B,treatment,1
169,junk_debris,treatment,1
170,junk_doublet,treatment,1
171,junk_noise,treatment,1
172,Myeloid,treatment,1
173,CD8_T,treatment,1
174,junk_dead,treatment,1
175,B,treatment,1
176,junk_debris,treatment,1
177,Neutrophil,treatment,1
178,Neutrophil,treatment,1
179,junk_debris,treatment,1
180,junk_debris,treatment,1
181,junk_dead,treatment,1
182,junk_debris,treatment,1
183,junk_debris,treatment,1
184,junk_dead,treatment,1
185,junk_doublet,treatment,1
186,junk_doublet,treatment,1
187,junk_debris,treatment,1
188,junk_noise,treatment,1
189,Myeloid,treatment,1
190,CD8_T,treatment,1
191,junk_debris,treatment,1
192,junk_debris,treatment,1
193,junk_dead,treatment,1
194,Myeloid,treatment,1
195,junk_dead,treatment,1
196,junk_debris,treatment,1
197,NK,treatment,1
198,CD8_T,treatment,1
199,junk_dead,treatment,1
200,junk_debris,treatment,1
201,junk_dead,treatment,1
202,junk_debris,treatment,1
203,junk_dead,treatment,1
204,junk_debris,treatment,1
205,junk_debris,treatment,1
206,junk_dead,treatment,1
207,junk_debris,treatment,1
208,Myeloid,treatment,1
209,junk_doublet,treatment,1
210,Myeloid,treatment,1
211,junk_noise,treatment,1
212,junk_doublet,treatment,1
213,CD8_T,treatment,1
214,junk_doublet,treatment,1
215,junk_dead,treatment,1
216,junk_dead,treatment,1
217,junk_dead,treatment,1
218,NK,treatment,1
219,junk_dead,treatment,1
220,junk_debris,treatment,1
221,junk_dead,treatment,1
222,junk_doublet,treatment,1
223,Myeloid,treatment,1
224,junk_debris,treatment,1
225,junk_noise,treatment,1
226,junk_dead,treatment,1
227,Myeloid,treatment,1
228,junk_noise,treatment,1
229,junk_dead,treatment,1
230,CD8_T,treatment,1
231,junk_doublet,treatment,1
232,B,treatment,1
233,junk_dead,treatment,1
234,junk_noise,treatment,1
235,junk_dead,treatment,1
236,junk_noise,treatment,1
237,junk_debris,treatment,1
238,CD4_T,treatment,1
239,CD4_T,treatment,1
240,DC,treatment,1
241,B,treatment,1
242,junk_doublet,treatment,1
243,junk_debris,treatment,1
244,CD4_T,treatment,1
245,junk_debris,treatment,1
246,junk_doublet,treatment,1
247,junk_dead,treatment,1
248,junk_doublet,treatment,1
249,junk_doublet,treatment,1
250,B,treatment,1
251,CD4_T,treatment,1
252,B,treatment,1
253,B,treatment,1
254,B,treatment,1
255,junk_noise,treatment,1
256,junk_doublet,treatment,1
257,junk_debris,treatment,1
258,Neutrophil,treatment,1
259,B,treatment,1
260,junk_debris,treatment,1
261,junk_doublet,treatment,1
262,junk_doublet,treatment,1
263,junk_doublet,treatment,1
264,junk_noise,treatment,1
265,junk_doublet,treatment,1
266,CD8_T,treatment,1
267,B,treatment,1
268,junk_doublet,treatment,1
269,junk_debris,treatment,1
270,junk_doublet,treatment,1
271,junk_debris,treatment,1
272,junk_debris,treatment,1
273,junk_debris,treatment,1
274,junk_dead,treatment,1
275,junk_debris,treatment,1
276,Neutrophil,treatment,1
277,junk_noise,treatment,1
278,junk_debris,treatment,1
279,CD8_T,treatment,1
280,Neutrophil,treatment,1
281,junk_doublet,treatment,1
282,junk_dead,treatment,1
283,junk_dead,treatment,1
284,junk_dead,treatment,1
285,junk_noise,treatment,1
286,junk_doublet,treatment,1
287,junk_debris,treatment,1
288,junk_debris,treatment,1
289,junk_debris,treatment,1
290,Myeloid,treatment,1
291,junk_debris,treatment,1
292,junk_debris,treatment,1
293,junk_dead,treatment,1
294,junk_noise,treatment,1
295,junk_dead,treatment,1
296,Neutrophil,treatment,1
297,Myeloid,treatment,1
298,junk_dead,treatment,1
299,junk_debris,treatment,1
300,Neutrophil,treatment,1
301,junk_debris,treatment,1
302,junk_dead,treatment,1
303,junk_debris,treatment,1
304,CD4_T,treatment,1
305,junk_noise,treatment,1
306,junk_debris,treatment,1
307,junk_doublet,treatment,1
308,junk_debris,treatment,1
309,junk_debris,treatment,1
310,junk_debris,treatment,1
311,junk_debris,treatment,1
312,junk_debris,treatment,1
313,junk_dead,treatment,1
314,B,treatment,1
315,B,treatment,1
316,Myeloid,treatment,1
317,junk_dead,treatment,1
318,Neutrophil,treatment,1
319,junk_noise,treatment,1
320,junk_noise,treatment,1
321,junk_debris,treatment,1
322,junk_debris,treatment,1
323,junk_doublet,treatment,1
324,junk_dead,treatment,1
325,junk_noise,treatment,1
326,junk_debris,treatment,1
327,junk_dead,treatment,1
328,junk_dead,treatment,1
329,B,treatment,1
330,junk_debris,treatment,1
331,junk_doublet,treatment,1
332,junk_debris,treatment,1
333,junk_debris,treatment,1
334,junk_doublet,treatment,1
335,junk_debris,treatment,1
336,CD4_T,treatment,1
337,DC,treatment,1
338,junk_debris,treatment,1
339,junk_debris,treatment,1
340,junk_doublet,treatment,1
341,junk_debris,treatment,1
342,junk_dead,treatment,1
343,Myeloid,treatment,1
344,B,treatment,1
345,junk_doublet,treatment,1
346,junk_dead,treatment,1
347,Neutrophil,treatment,1
348,CD4_T,treatment,1
349,CD4_T,treatment,1
350,junk_debris,treatment,1
351,junk_dead,treatment,1
352,junk_debris,treatment,1
353,junk_dead,treatment,1
354,junk_dead,treatment,1
355,B,treatment,1
356,junk_noise,treatment,1
357,junk_debris,treatment,1
358,junk_debris,treatment,1
359,junk_doublet,treatment,1
360,junk_debris,treatment,1
361,junk_debris,treatment,1
362,B,treatment,1
363,Myeloid,treatment,1
364,Myeloid,treatment,1
365,junk_dead,treatment,1
366,CD8_T,treatment,1
367,junk_dead,treatment,1
368,junk_doublet,treatment,1
369,junk_noise,treatment,1
370,junk_debris,treatment,1
371,junk_debris,treatment,1
372,CD8_T,treatment,1
373,B,treatment,1
374,B,treatment,1
375,junk_debris,treatment,1
376,junk_debris,treatment,1
377,junk_dead,treatment,1
378,junk_dead,treatment,1
379,junk_debris,treatment,1
380,CD4_T,treatment,1
381,junk_doublet,treatment,1
382,junk_dead,treatment,1
383,B,treatment,1
384,junk_dead,treatment,1
385,junk_debris,treatment,1
386,B,treatment,1
387,junk_debris,treatment,1
388,B,treatment,1
389,junk_dead,treatment,1
390,B,treatment,1
391,B,treatment,1
392,junk_debris,treatment,1
393,B,treatment,1
394,CD4_T,treatment,1
395,junk_debris,treatment,1
396,junk_dead,treatment,1
397,junk_noise,treatment,1
398,junk_debris,treatment,1
399,Myeloid,treatment,1
400,junk_dead,treatment,1
401,junk_debris,treatment,1
402,B,treatment,1
403,CD8_T,treatment,1
404,junk_dead,treatment,1
405,CD4_T,treatment,1
406,CD4_T,treatment,1
407,CD8_T,treatment,1
408,CD4_T,treatment,1
409,junk_debris,treatment,1
410,junk_debris,treatment,1
411,Neutrophil,treatment,1
412,junk_debris,treatment,1
413,junk_debris,treatment,1
414,junk_doublet,treatment,1
415,junk_dead,treatment,1
416,junk_debris,treatment,1
417,junk_doublet,treatment,1
418,junk_debris,treatment,1
419,junk_dead,treatment,1
420,junk_dead,treatment,1
421,junk_debris,treatment,1
422,junk_debris,treatment,1
423,junk_dead,treatment,1
424,junk_debris,treatment,1
425,junk_doublet,treatment,1
426,junk_doublet,treatment,1
427,junk_doublet,treatment,1
428,junk_doublet,treatment,1
429,NK,treatment,1
430,Myeloid,treatment,1
431,CD4_T,treatment,1
432,junk_dead,treatment,1
433,NK,treatment,1
434,B,treatment,1
435,CD4_T,treatment,1
436,junk_noise,treatment,1
437,junk_debris,treatment,1
438,CD4_T,treatment,1
439,Myeloid,treatment,1
440,Myeloid,treatment,1
441,junk_dead,treatment,1
442,CD4_T,treatment,1
443,junk_noise,treatment,1
444,B,treatment,1
445,junk_debris,treatment,1
446,junk_dead,treatment,1
447,CD4_T,treatment,1
448,junk_doublet,treatment,1
449,junk_debris,treatment,1
450,junk_dead,treatment,1
451,junk_doublet,treatment,1
452,Neutrophil,treatment,1
453,CD8_T,treatment,1
454,junk_dead,treatment,1
455,junk_noise,treatment,1
456,B,treatment,1
457,junk_debris,treatment,1
458,junk_doublet,treatment,1
459,junk_dead,treatment,1
460,CD4_T,treatment,1
461,junk_dead,treatment,1
462,junk_debris,treatment,1
463,junk_debris,treatment,1
464,B,treatment,1
465,junk_dead,treatment,1
466,junk_debris,treatment,1
467,junk_debris,treatment,1
468,junk_debris,treatment,1
469,B,treatment,1
470,junk_debris,treatment,1
471,junk_debris,treatment,1
472,CD8_T,treatment,1
473,junk_doublet,treatment,1
474,CD8_T,treatment,1
475,junk_noise,treatment,1
476,junk_doublet,treatment,1
477,junk_doublet,treatment,1
478,junk_debris,treatment,1
479,junk_debris,treatment,1
480,junk_debris,treatment,1
481,junk_dead,treatment,1
482,Neutrophil,treatment,1
483,DC,treatment,1
484,CD4_T,treatment,1
485,junk_dead,treatment,1
486,junk_noise,treatment,1
487,junk_noise,treatment,1
488,junk_debris,treatment,1
489,junk_dead,treatment,1
490,junk_debris,treatment,1
491,B,treatment,1
492,DC,treatment,1
493,junk_dead,treatment,1
494,Myeloid,treatment,1
495,junk_doublet,treatment,1
496,B,treatment,1
497,junk_debris,treatment,1
498,junk_noise,treatment,1
499,junk_debris,treatment,1
500,junk_debris,treatment,1
501,junk_doublet,treatment,1
502,Myeloid,treatment,1
503,Myeloid,treatment,1
504,junk_debris,treatment,1
505,junk_debris,treatment,1
506,Neutrophil,treatment,1
507,junk_doublet,treatment,1
508,junk_noise,treatment,1
509,B,treatment,1
510,junk_doublet,treatment,1
511,B,treatment,1
512,junk_debris,treatment,1
513,junk_noise,treatment,1
514,CD8_T,treatment,1
515,junk_debris,treatment,1
516,junk_doublet,treatment,1
517,junk_doublet,treatment,1
518,junk_noise,treatment,1
519,junk_debris,treatment,1
520,CD4_T,treatment,1
521,junk_debris,treatment,1
522,junk_doublet,treatment,1
523,Myeloid,treatment,1
524,junk_debris,treatment,1
525,junk_debris,treatment,1
526,junk_debris,treatment,1
527,Myeloid,treatment,1
528,CD8_T,treatment,1
529,Neutrophil,treatment,1
530,junk_debris,treatment,1
531,CD8_T,treatment,1
532,junk_dead,treatment,1
533,junk_debris,treatment,1
534,junk_debris,treatment,1
535,junk_debris,treatment,1
536,B,treatment,1
537,Myeloid,treatment,1
538,CD4_T,treatment,1
539,junk_dead,treatment,1
540,junk_debris,treatment,1
541,B,treatment,1
542,junk_doublet,treatment,1
543,junk_debris,treatment,1
544,junk_dead,treatment,1
545,B,treatment,1
546,junk_doublet,treatment,1
547,junk_dead,treatment,1
548,junk_doublet,treatment,1
549,CD8_T,treatment,1
550,junk_noise,treatment,1
551,junk_doublet,treatment,1
552,CD4_T,treatment,1
553,junk_dead,treatment,1
554,CD4_T,treatment,1
555,junk_dead,treatment,1
556,NK,treatment,1
557,Myeloid,treatment,1
558,junk_debris,treatment,1
559,B,treatment,1
560,junk_doublet,treatment,1
561,junk_debris,treatment,1
562,junk_doublet,treatment,1
563,junk_debris,treatment,1
564,junk_debris,treatment,1
565,Neutrophil,treatment,1
566,junk_dead,treatment,1
567,junk_noise,treatment,1
568,CD4_T,treatment,1
569,junk_debris,treatment,1
570,CD8_T,treatment,1
571,B,treatment,1
572,junk_noise,treatment,1
573,junk_dead,treatment,1
574,junk_debris,treatment,1
575,junk_dead,treatment,1
576,Neutrophil,treatment,1
577,junk_dead,treatment,1
578,junk_dead,treatment,1
579,B,treatment,1
580,junk_doublet,treatment,1
581,junk_dead,treatment,1
582,junk_dead,treatment,1
583,junk_dead,treatment,1
584,B,treatment,1
585,junk_debris,treatment,1
586,B,treatment,1
587,junk_debris,treatment,1
588,CD4_T,treatment,1
589,junk_debris,treatment,1
590,junk_doublet,treatment,1
591,junk_noise,treatment,1
592,B,treatment,1
593,junk_debris,treatment,1
594,DC,treatment,1
595,junk_doublet,treatment,1
596,junk_dead,treatment,1
597,junk_doublet,treatment,1
598,CD4_T,treatment,1
599,junk_doublet,treatment,1
600,junk_doublet,treatment,1
601,junk_noise,treatment,1
602,junk_doublet,treatment,1
603,junk_dead,treatment,1
604,CD4_T,treatment,1
605,junk_debris,treatment,1
606,junk_debris,treatment,1
607,junk_debris,treatment,1
608,junk_debris,treatment,1
609,junk_debris,treatment,1
610,junk_debris,treatment,1
611,B,treatment,1
612,junk_debris,treatment,1
613,junk_doublet,treatment,1
614,junk_dead,treatment,1
615,junk_doublet,treatment,1
616,Myeloid,treatment,1
617,Myeloid,treatment,1
618,junk_noise,treatment,1
619,junk_debris,treatment,1
620,junk_dead,treatment,1
621,junk_debris,treatment,1
622,junk_doublet,treatment,1
623,B,treatment,1
624,junk_doublet,treatment,1
625,junk_dead,treatment,1
626,junk_noise,treatment,1
627,junk_noise,treatment,1
628,junk_debris,treatment,1
629,junk_debris,treatment,1
630,junk_debris,treatment,1
631,CD8_T,treatment,1
632,B,treatment,1
633,B,treatment,1
634,junk_doublet,treatment,1
635,CD4_T,treatment,1
636,junk_dead,treatment,1
637,junk_noise,treatment,1
638,junk_dead,treatment,1
639,junk_noise,treatment,1
640,B,treatment,1
641,junk_noise,treatment,1
642,junk_dead,treatment,1
643,junk_debris,treatment,1
644,Neutrophil,treatment,1
645,junk_noise,treatment,1
646,junk_dead,treatment,1
647,junk_debris,treatment,1
648,junk_dead,treatment,1
649,B,treatment,1
650,junk_debris,treatment,1
651,junk_debris,treatment,1
652,NK,treatment,1
653,B,treatment,1
654,junk_doublet,treatment,1
655,junk_doublet,treatment,1
656,CD4_T,treatment,1
657,junk_debris,treatment,1
658,junk_dead,treatment,1
659,junk_dead,treatment,1
660,junk_debris,treatment,1
661,CD4_T,treatment,1
662,junk_debris,treatment,1
663,B,treatment,1
664,junk_debris,treatment,1
665,junk_debris,treatment,1
666,junk_dead,treatment,1
667,junk_debris,treatment,1
668,junk_debris,treatment,1
669,junk_debris,treatment,1
670,Myeloid,treatment,1
671,junk_dead,treatment,1
672,DC,treatment,1
673,Myeloid,treatment,1
674,junk_debris,treatment,1
675,CD8_T,treatment,1
676,junk_dead,treatment,1
677,junk_doublet,treatment,1
678,B,treatment,1
679,junk_noise,treatment,1
680,CD8_T,treatment,1
681,Myeloid,treatment,1
682,junk_dead,treatment,1
683,CD4_T,treatment,1
684,junk_noise,treatment,1
685,CD4_T,treatment,1
686,junk_debris,treatment,1
687,junk_dead,treatment,1
688,CD8_T,treatment,1
689,CD4_T,treatment,1
690,Neutrophil,treatment,1
691,junk_debris,treatment,1
692,junk_debris,treatment,1
693,Myeloid,treatment,1
694,CD4_T,treatment,1
695,junk_debris,treatment,1
696,junk_debris,treatment,1
697,CD4_T,treatment,1
698,junk_debris,treatment,1
699,Myeloid,treatment,1
700,junk_debris,treatment,1
701,junk_debris,treatment,1
702,junk_debris,treatment,1
703,junk_doublet,treatment,1
704,junk_debris,treatment,1
705,junk_debris,treatment,1
706,junk_debris,treatment,1
707,B,treatment,1
708,junk_noise,treatment,1
709,junk_dead,treatment,1
710,B,treatment,1
711,Myeloid,treatment,1
712,junk_doublet,treatment,1
713,junk_doublet,treatment,1
714,junk_debris,treatment,1
715,CD4_T,treatment,1
716,junk_dead,treatment,1
717,junk_dead,treatment,1
718,CD8_T,treatment,1
719,CD4_T,treatment,1
720,junk_debris,treatment,1
721,junk_debris,treatment,1
722,junk_debris,treatment,1
723,CD4_T,treatment,1
724,junk_doublet,treatment,1
725,junk_debris,treatment,1
726,junk_dead,treatment,1
727,CD4_T,treatment,1
728,B,treatment,1
729,junk_doublet,treatment,1
730,junk_doublet,treatment,1
731,junk_noise,treatment,1
732,junk_doublet,treatment,1
733,NK,treatment,1
734,Myeloid,treatment,1
735,junk_debris,treatment,1
736,CD8_T,treatment,1
737,junk_noise,treatment,1
738,junk_debris,treatment,1
739,junk_debris,treatment,1
740,CD4_T,treatment,1
741,Myeloid,treatment,1
742,junk_noise,treatment,1
743,Myeloid,treatment,1
744,junk_noise,treatment,1
745,junk_dead,treatment,1
746,junk_doublet,treatment,1
747,junk_doublet,treatment,1
748,junk_debris,treatment,1
749,Neutrophil,treatment,1
750,junk_debris,treatment,1
751,junk_doublet,treatment,1
752,CD4_T,treatment,1
753,DC,treatment,1
754,CD8_T,treatment,1
755,junk_noise,treatment,1
756,Neutrophil,treatment,1
757,Myeloid,treatment,1
758,B,treatment,1
759,junk_noise,treatment,1
760,junk_dead,treatment,1
761,junk_debris,treatment,1
762,junk_doublet,treatment,1
763,junk_noise,treatment,1
764,junk_noise,treatment,1
765,Myeloid,treatment,1
766,junk_noise,treatment,1
767,NK,treatment,1
768,junk_debris,treatment,1
769,junk_doublet,treatment,1
770,junk_doublet,treatment,1
771,junk_dead,treatment,1
772,junk_noise,treatment,1
773,CD4_T,treatment,1
774,junk_dead,treatment,1
775,junk_noise,treatment,1
776,junk_doublet,treatment,1
777,junk_debris,treatment,1
778,CD4_T,treatment,1
779,junk_dead,treatment,1
780,junk_noise,treatment,1
781,junk_noise,treatment,1
782,junk_doublet,treatment,1
783,CD4_T,treatment,1
784,Myeloid,treatment,1
785,CD8_T,treatment,1
786,NK,treatment,1
787,junk_debris,treatment,1
788,junk_debris,treatment,1
789,junk_doublet,treatment,1
790,junk_debris,treatment,1
791,junk_doublet,treatment,1
792,junk_doublet,treatment,1
793,junk_dead,treatment,1
794,B,treatment,1
795,B,treatment,1
796,B,treatment,1
797,Myeloid,treatment,1
798,DC,treatment,1
799,junk_noise,treatment,1
800,junk_dead,treatment,1
801,DC,treatment,1
802,junk_dead,treatment,1
803,Myeloid,treatment,1
804,NK,treatment,1
805,B,treatment,1
806,Myeloid,treatment,1
807,junk_doublet,treatment,1
808,junk_doublet,treatment,1
809,junk_debris,treatment,1
810,CD8_T,treatment,1
811,Neutrophil,treatment,1
812,B,treatment,1
813,Neutrophil,treatment,1
814,CD8_T,treatment,1
815,B,treatment,1
816,junk_dead,treatment,1
817,Myeloid,treatment,1
818,junk_dead,treatment,1
819,junk_noise,treatment,1
820,junk_debris,treatment,1
821,junk_debris,treatment,1
822,B,treatment,1
823,junk_doublet,treatment,1
824,CD4_T,treatment,1
825,CD4_T,treatment,1
826,B,treatment,1
827,junk_dead,treatment,1
828,junk_doublet,treatment,1
829,junk_noise,treatment,1
830,junk_debris,treatment,1
831,B,treatment,1
832,junk_doublet,treatment,1
833,junk_debris,treatment,1
834,junk_debris,treatment,1
835,junk_debris,treatment,1
836,junk_dead,treatment,1
837,junk_noise,treatment,1
838,junk_dead,treatment,1
839,junk_debris,treatment,1
840,Myeloid,treatment,1
841,junk_debris,treatment,1
842,junk_doublet,treatment,1
843,junk_dead,treatment,1
844,Myeloid,treatment,1
845,CD4_T,treatment,1
846,junk_debris,treatment,1
847,Myeloid,treatment,1
848,junk_doublet,treatment,1
849,junk_doublet,treatment,1
850,junk_debris,treatment,1
851,junk_dead,treatment,1
852,junk_noise,treatment,1
853,junk_noise,treatment,1
854,junk_debris,treatment,1
855,CD8_T,treatment,1
856,junk_debris,treatment,1
857,junk_doublet,treatment,1
858,Neutrophil,treatment,1
859,junk_debris,treatment,1
860,B,treatment,1
861,Myeloid,treatment,1
862,B,treatment,1
863,junk_doublet,treatment,1
864,junk_debris,treatment,1
865,junk_debris,treatment,1
866,junk_doublet,treatment,1
867,junk_dead,treatment,1
868,junk_debris,treatment,1
869,Myeloid,treatment,1
870,junk_noise,treatment,1
871,junk_dead,treatment,1
872,junk_debris,treatment,1
873,junk_doublet,treatment,1
874,CD8_T,treatment,1
875,DC,treatment,1
876,junk_doublet,treatment,1
877,junk_dead,treatment,1
878,junk_dead,treatment,1
879,junk_doublet,treatment,1
880,junk_noise,treatment,1
881,junk_noise,treatment,1
882,junk_noise,treatment,1
883,junk_doublet,treatment,1
884,junk_debris,treatment,1
885,junk_doublet,treatment,1
886,Neutrophil,treatment,1
887,junk_debris,treatment,1
888,junk_doublet,treatment,1
889,junk_dead,treatment,1
890,junk_doublet,treatment,1
891,junk_noise,treatment,1
892,junk_dead,treatment,1
893,B,treatment,1
894,Neutrophil,treatment,1
895,junk_debris,treatment,1
896,junk_noise,treatment,1
897,junk_dead,treatment,1
898,junk_debris,treatment,1
899,junk_noise,treatment,1
900,junk_debris,treatment,1
901,junk_dead,treatment,1
902,junk_debris,treatment,1
903,junk_debris,treatment,1
904,junk_debris,treatment,1
905,B,treatment,1
906,junk_debris,treatment,1
907,junk_debris,treatment,1
908,junk_debris,treatment,1
909,junk_dead,treatment,1
910,junk_debris,treatment,1
911,junk_noise,treatment,1
912,junk_doublet,treatment,1
913,junk_doublet,treatment,1
914,junk_doublet,treatment,1
915,Neutrophil,treatment,1
916,junk_debris,treatment,1
917,DC,treatment,1
918,junk_doublet,treatment,1
919,B,treatment,1
920,B,treatment,1
921,CD4_T,treatment,1
922,CD8_T,treatment,1
923,Myeloid,treatment,1
924,junk_dead,treatment,1
925,junk_dead,treatment,1
926,junk_noise,treatment,1
927,junk_debris,treatment,1
928,junk_debris,treatment,1
929,B,treatment,1
930,Myeloid,treatment,1
931,CD4_T,treatment,1
932,Myeloid,treatment,1
933,junk_debris,treatment,1
934,Myeloid,treatment,1
935,junk_doublet,treatment,1
936,junk_noise,treatment,1
937,junk_debris,treatment,1
938,junk_dead,treatment,1
939,DC,treatment,1
940,DC,treatment,1
941,junk_dead,treatment,1
942,junk_noise,treatment,1
943,junk_dead,treatment,1
944,junk_doublet,treatment,1
945,junk_debris,treatment,1
946,junk_debris,treatment,1
947,junk_noise,treatment,1
948,junk_debris,treatment,1
949,B,treatment,1
950,junk_dead,treatment,1
951,Neutrophil,treatment,1
952,Myeloid,treatment,1
953,junk_doublet,treatment,1
954,junk_debris,treatment,1
955,CD4_T,treatment,1
956,junk_doublet,treatment,1
957,junk_debris,treatment,1
958,junk_debris,treatment,1
959,junk_noise,treatment,1
960,junk_debris,treatment,1
961,B,treatment,1
962,junk_dead,treatment,1
963,junk_dead,treatment,1
964,junk_debris,treatment,1
965,Neutrophil,treatment,1
966,Neutrophil,treatment,1
967,B,treatment,1
968,junk_debris,treatment,1
969,Myeloid,treatment,1
970,CD4_T,treatment,1
971,junk_noise,treatment,1
972,junk_doublet,treatment,1
973,Myeloid,treatment,1
974,junk_debris,treatment,1
975,Myeloid,treatment,1
976,NK,treatment,1
977,junk_doublet,treatment,1
978,junk_debris,treatment,1
979,B,treatment,1
980,junk_debris,treatment,1
981,junk_doublet,treatment,1
982,junk_dead,treatment,1
983,junk_debris,treatment,1
984,junk_dead,treatment,1
985,Myeloid,treatment,1
986,junk_debris,treatment,1
987,junk_dead,treatment,1
988,Neutrophil,treatment,1
989,junk_noise,treatment,1
990,junk_debris,treatment,1
991,junk_debris,treatment,1
992,junk_debris,treatment,1
993,junk_doublet,treatment,1
994,junk_noise,treatment,1
995,junk_dead,treatment,1
996,junk_debris,treatment,1
997,CD4_T,treatment,1
998,junk_debris,treatment,1
999,junk_noise,treatment,1
1000,junk_dead,treatment,1
1001,B,treatment,1
1002,junk_debris,treatment,1
1003,junk_dead,treatment,1
1004,junk_noise,treatment,1
1005,B,treatment,1
1006,CD8_T,treatment,1
1007,junk_dead,treatment,1
1008,junk_noise,treatment,1
1009,CD4_T,treatment,1
1010,junk_doublet,treatment,1
1011,CD4_T,treatment,1
1012,B,treatment,1
1013,B,treatment,1
1014,junk_debris,treatment,1
1015,junk_doublet,treatment,1
1016,junk_doublet,treatment,1
