event_index,true_population,condition,replicate
117,junk_debris,treatment,4
118,B,treatment,4
119,junk_debris,treatment,4
120,junk_noise,treatment,4
121,junk_dead,treatment,4
122,junk_dead,treatment,4
123,junk_debris,treatment,4
124,Neutrophil,treatment,4
125,DC,treatment,4
126,junk_debris,treatment,4
127,B,treatment,4
128,junk_dead,treatment,4
129,junk_dead,treatment,4
130,CD4_T,treatment,4
131,CD8_T,treatment,4
132,junk_debris,treatment,4
133,junk_debris,treatment,4
134,Myeloid,treatment,4
135,CD8_T,treatment,4
136,junk_dead,treatment,4
137,junk_doublet,treatment,4
138,junk_debris,treatment,4
139,junk_noise,treatment,4
140,Myeloid,treatment,4
141,Myeloid,treatment,4
142,junk_noise,treatment,4
143,junk_debris,treatment,4
144,junk_debris,treatment,4
145,junk_dead,treatment,4
146,junk_debris,treatment,4
147,B,treatment,4
148,junk_noise,treatment,4
149,CD4_T,treatment,4
150,junk_debris,treatment,4
151,junk_dead,treatment,4
152,CD8_T,treatment,4
153,junk_debris,treatment,4
154,junk_doublet,treatment,4
155,junk_debris,treatment,4
156,junk_debris,treatment,4
157,junk_doublet,treatment,4
158,junk_dead,treatment,4
159,junk_doublet,treatment,4
160,CD8_T,treatment,4
161,CD4_T,treatment,4
162,B,treatment,4
163,junk_noise,treatment,4
164,junk_dead,treatment,4
165,Myeloid,treatment,4
166,junk_dead,treatment,4
167,CD4_T,treatment,4
168,B,treatment,4
169,junk_noise,treatment,4
170,junk_debris,treatment,4
171,Neutrophil,treatment,4
172,junk_debris,treatment,4
173,junk_debris,treatment,4
174,CD8_T,treatment,4
175,junk_debris,treatment,4
176,junk_doublet,treatment,4
177,junk_doublet,treatment,4
178,junk_noise,treatment,4
179,junk_noise,treatment,4
180,DC,treatment,4
181,Neutrophil,treatment,4
182,junk_debris,treatment,4
183,junk_dead,treatment,4
184,junk_noise,treatment,4
185,junk_dead,treatment,4
186,CD4_T,treatment,4
187,junk_doublet,treatment,4
188,junk_debris,treatment,4
189,junk_doublet,treatment,4
190,junk_noise,treatment,4
191,B,treatment,4
192,Myeloid,treatment,4
193,CD4_T,treatment,4
194,junk_debris,treatment,4
195,junk_doublet,treatment,4
196,junk_dead,treatment,4
197,junk_noise,treatment,4
198,junk_noise,treatment,4
199,junk_dead,treatment,4
200,CD8_T,treatment,4
201,junk_debris,treatment,4
202,Myeloid,treatment,4
203,junk_noise,treatment,4
204,junk_doublet,treatment,4
205,junk_debris,treatment,4
206,CD4_T,treatment,4
207,Myeloid,treatment,4
208,junk_doublet,treatment,4
209,junk_debris,treatment,4
210,CD4_T,treatment,4
211,junk_noise,treatment,4
212,junk_dead,treatment,4
213,Myeloid,treatment,4
214,junk_noise,treatment,4
215,junk_doublet,treatment,4
216,B,treatment,4
217,junk_noise,treatment,4
218,CD4_T,treatment,4
219,Neutrophil,treatment,4
220,junk_dead,treatment,4
221,Neutrophil,treatment,4
222,CD4_T,treatment,4
223,CD8_T,treatment,4
224,CD4_T,treatment,4
225,junk_noise,treatment,4
226,junk_debris,treatment,4
227,junk_debris,treatment,4
228,junk_debris,treatment,4
229,junk_doublet,treatment,4
230,junk_debris,treatment,4
231,junk_doublet,treatment,4
232,junk_doublet,treatment,4
233,junk_dead,treatment,4
234,CD4_T,treatment,4
235,junk_doublet,treatment,4
236,junk_debris,treatment,4
237,junk_doublet,treatment,4
238,junk_debris,treatment,4
239,junk_dead,treatment,4
240,Myeloid,treatment,4
241,junk_noise,treatment,4
242,junk_noise,treatment,4
243,junk_dead,treatment,4
244,junk_debris,treatment,4
245,junk_debris,treatment,4
246,CD4_T,treatment,4
247,junk_dead,treatment,4
248,Myeloid,treatment,4
249,CD4_T,treatment,4
250,B,treatment,4
251,junk_dead,treatment,4
252,junk_noise,treatment,4
253,junk_debris,treatment,4
254,Myeloid,treatment,4
255,junk_doublet,treatment,4
256,B,treatment,4
257,junk_debris,treatment,4
258,junk_debris,treatment,4
259,junk_debris,treatment,4
260,junk_noise,treatment,4
261,CD4_T,treatment,4
262,junk_debris,treatment,4
263,junk_dead,treatment,4
264,junk_doublet,treatment,4
265,junk_debris,treatment,4
266,junk_dead,treatment,4
267,Myeloid,treatment,4
268,B,treatment,4
269,junk_debris,treatment,4
270,junk_doublet,treatment,4
271,Myeloid,treatment,4
272,junk_doublet,treatment,4
273,junk_debris,treatment,4
274,Myeloid,treatment,4
275,junk_debris,treatment,4
276,junk_debris,treatment,4
277,junk_debris,treatment,4
278,CD4_T,treatment,4
279,junk_debris,treatment,4
280,Neutrophil,treatment,4
281,junk_doublet,treatment,4
282,junk_dead,treatment,4
283,junk_dead,treatment,4
284,junk_dead,treatment,4
285,junk_dead,treatment,4
286,junk_doublet,treatment,4
287,CD8_T,treatment,4
288,CD8_T,treatment,4
289,junk_dead,treatment,4
290,B,treatment,4
291,B,treatment,4
292,Neutrophil,treatment,4
293,junk_doublet,treatment,4
294,CD4_T,treatment,4
295,junk_doublet,treatment,4
296,junk_doublet,treatment,4
297,junk_debris,treatment,4
298,junk_debris,treatment,4
299,junk_doublet,treatment,4
300,CD4_T,treatment,4
301,junk_debris,treatment,4
302,junk_debris,treatment,4
303,CD8_T,treatment,4
304,junk_noise,treatment,4
305,junk_debris,treatment,4
306,junk_doublet,treatment,4
307,junk_dead,treatment,4
308,B,treatment,4
309,junk_debris,treatment,4
310,junk_doublet,treatment,4
311,B,treatment,4
312,junk_dead,treatment,4
313,Neutrophil,treatment,4
314,junk_doublet,treatment,4
315,CD8_T,treatment,4
316,junk_debris,treatment,4
317,junk_debris,treatment,4
318,junk_debris,treatment,4
319,Myeloid,treatment,4
320,B,treatment,4
321,CD8_T,treatment,4
322,junk_debris,treatment,4
323,junk_dead,treatment,4
324,Neutrophil,treatment,4
325,CD8_T,treatment,4
326,junk_debris,treatment,4
327,junk_debris,treatment,4
328,Neutrophil,treatment,4
329,junk_doublet,treatment,4
330,junk_debris,treatment,4
331,junk_doublet,treatment,4
332,B,treatment,4
333,junk_noise,treatment,4
334,junk_dead,treatment,4
335,junk_debris,treatment,4
336,junk_doublet,treatment,4
337,junk_debris,treatment,4
338,CD4_T,treatment,4
339,junk_dead,treatment,4
340,junk_doublet,treatment,4
341,CD8_T,treatment,4
342,junk_dead,treatment,4
343,junk_dead,treatment,4
344,junk_dead,treatment,4
345,B,treatment,4
346,DC,treatment,4
347,junk_debris,treatment,4
348,junk_dead,treatment,4
349,junk_debris,treatment,4
350,junk_debris,treatment,4
351,CD8_T,treatment,4
352,NK,treatment,4
353,junk_noise,treatment,4
354,Neutrophil,treatment,4
355,Myeloid,treatment,4
356,junk_debris,treatment,4
357,B,treatment,4
358,B,treatment,4
359,junk_doublet,treatment,4
360,junk_debris,treatment,4
361,junk_debris,treatment,4
362,CD8_T,treatment,4
363,NK,treatment,4
364,junk_doublet,treatment,4
365,CD8_T,treatment,4
366,junk_dead,treatment,4
367,junk_debris,treatment,4
368,Myeloid,treatment,4
369,B,treatment,4
370,junk_doublet,treatment,4
371,B,treatment,4
372,junk_noise,treatment,4
373,junk_doublet,treatment,4
374,CD4_T,treatment,4
375,junk_debris,treatment,4
376,CD8_T,treatment,4
377,junk_doublet,treatment,4
378,junk_dead,treatment,4
379,junk_doublet,treatment,4
380,B,treatment,4
381,Neutrophil,treatment,4
382,B,treatment,4
383,B,treatment,4
384,junk_debris,treatment,4
385,junk_doublet,treatment,4
386,junk_debris,treatment,4
387,junk_dead,treatment,4
388,Myeloid,treatment,4
389,Myeloid,treatment,4
390,Myeloid,treatment,4
391,junk_dead,treatment,4
392,CD4_T,treatment,4
393,junk_dead,treatment,4
394,junk_debris,treatment,4
395,CD4_T,treatment,4
396,junk_dead,treatment,4
397,CD8_T,treatment,4
398,Myeloid,treatment,4
399,CD4_T,treatment,4
400,junk_noise,treatment,4
401,Myeloid,treatment,4
402,Neutrophil,treatment,4
403,junk_debris,treatment,4
404,junk_debris,treatment,4
405,Neutrophil,treatment,4
406,DC,treatment,4
407,B,treatment,4
408,junk_debris,treatment,4
409,junk_doublet,treatment,4
410,junk_debris,treatment,4
411,junk_doublet,treatment,4
412,Myeloid,treatment,4
413,CD8_T,treatment,4
414,B,treatment,4
415,NK,treatment,4
416,Neutrophil,treatment,4
417,junk_debris,treatment,4
418,junk_debris,treatment,4
419,Neutrophil,treatment,4
420,junk_debris,treatment,4
421,B,treatment,4
422,junk_debris,treatment,4
423,junk_dead,treatment,4
424,junk_noise,treatment,4
425,junk_noise,treatment,4
426,junk_debris,treatment,4
427,junk_dead,treatment,4
428,junk_doublet,treatment,4
429,junk_dead,treatment,4
430,junk_debris,treatment,4
431,junk_dead,treatment,4
432,junk_dead,treatment,4
433,junk_dead,treatment,4
434,junk_dead,treatment,4
435,junk_dead,treatment,4
436,B,treatment,4
437,junk_debris,treatment,4
438,junk_debris,treatment,4
439,junk_doublet,treatment,4
440,junk_doublet,treatment,4
441,Myeloid,treatment,4
442,junk_doublet,treatment,4
443,junk_debris,treatment,4
444,junk_dead,treatment,4
445,junk_doublet,treatment,4
446,B,treatment,4
447,B,treatment,4
448,junk_debris,treatment,4
449,CD4_T,treatment,4
450,junk_debris,treatment,4
451,junk_doublet,treatment,4
452,junk_debris,treatment,4
453,junk_noise,treatment,4
454,CD4_T,treatment,4
455,junk_debris,treatment,4
456,junk_dead,treatment,4
457,junk_debris,treatment,4
458,CD8_T,treatment,4
459,junk_debris,treatment,4
460,junk_doublet,treatment,4
461,B,treatment,4
462,junk_dead,treatment,4
463,B,treatment,4
464,CD8_T,treatment,4
465,junk_debris,treatment,4
466,junk_dead,treatment,4
467,junk_doublet,treatment,4
468,CD4_T,treatment,4
469,junk_dead,treatment,4
470,junk_noise,treatment,4
471,Neutrophil,treatment,4
472,junk_doublet,treatment,4
473,junk_doublet,treatment,4
474,CD8_T,treatment,4
475,junk_noise,treatment,4
476,CD8_T,treatment,4
477,Myeloid,treatment,4
478,Neutrophil,treatment,4
479,junk_dead,treatment,4
480,Myeloid,treatment,4
481,junk_debris,treatment,4
482,junk_noise,treatment,4
483,junk_doublet,treatment,4
484,junk_debris,treatment,4
485,junk_debris,treatment,4
486,junk_debris,treatment,4
487,junk_dead,treatment,4
488,B,treatment,4
489,CD8_T,treatment,4
490,CD4_T,treatment,4
491,CD4_T,treatment,4
492,junk_debris,treatment,4
493,CD8_T,treatment,4
494,junk_dead,treatment,4
495,Neutrophil,treatment,4
496,junk_debris,treatment,4
497,junk_noise,treatment,4
498,B,treatment,4
499,B,treatment,4
500,junk_debris,treatment,4
501,Myeloid,treatment,4
502,CD4_T,treatment,4
503,junk_debris,treatment,4
504,DC,treatment,4
505,CD4_T,treatment,4
506,junk_dead,treatment,4
507,junk_noise,treatment,4
508,junk_doublet,treatment,4
509,Myeloid,treatment,4
510,junk_dead,treatment,4
511,DC,treatment,4
512,junk_debris,treatment,4
513,CD8_T,treatment,4
514,junk_noise,treatment,4
515,junk_debris,treatment,4
516,junk_debris,treatment,4
517,B,treatment,4
518,junk_noise,treatment,4
519,junk_noise,treatment,4
520,junk_debris,treatment,4
521,Myeloid,treatment,4
522,Myeloid,treatment,4
523,Myeloid,treatment,4
524,junk_noise,treatment,4
525,junk_noise,treatment,4
526,junk_dead,treatment,4
527,Myeloid,treatment,4
528,junk_doublet,treatment,4
529,junk_dead,treatment,4
530,junk_debris,treatment,4
531,junk_debris,treatment,4
532,junk_debris,treatment,4
533,B,treatment,4
534,junk_debris,treatment,4
535,junk_debris,treatment,4
536,junk_dead,treatment,4
537,B,treatment,4
538,CD8_T,treatment,4
539,Myeloid,treatment,4
540,B,treatment,4
541,Myeloid,treatment,4
542,junk_doublet,treatment,4
543,junk_debris,treatment,4
544,junk_debris,treatment,4
545,junk_debris,treatment,4
546,junk_noise,treatment,4
547,junk_debris,treatment,4
548,Myeloid,treatment,4
549,Myeloid,treatment,4
550,junk_debris,treatment,4
551,junk_dead,treatment,4
552,junk_debris,treatment,4
553,Myeloid,treatment,4
554,junk_noise,treatment,4
555,junk_doublet,treatment,4
556,CD4_T,treatment,4
557,junk_dead,treatment,4
558,Myeloid,treatment,4
559,B,treatment,4
560,junk_debris,treatment,4
561,CD8_T,treatment,4
562,junk_doublet,treatment,4
563,junk_doublet,treatment,4
564,junk_debris,treatment,4
565,junk_debris,treatment,4
566,junk_dead,treatment,4
567,junk_debris,treatment,4
568,junk_doublet,treatment,4
569,B,treatment,4
570,junk_debris,treatment,4
571,junk_debris,treatment,4
572,junk_doublet,treatment,4
573,B,treatment,4
574,CD4_T,treatment,4
575,B,treatment,4
576,Myeloid,treatment,4
577,junk_dead,treatment,4
578,junk_debris,treatment,4
579,junk_dead,treatment,4
580,junk_noise,treatment,4
581,junk_dead,treatment,4
582,junk_debris,treatment,4
583,junk_dead,treatment,4
584,junk_doublet,treatment,4
585,junk_dead,treatment,4
586,junk_dead,treatment,4
587,junk_debris,treatment,4
588,CD4_T,treatment,4
589,junk_debris,treatment,4
590,CD4_T,treatment,4
591,junk_dead,treatment,4
592,junk_noise,treatment,4
593,junk_doublet,treatment,4
594,junk_debris,treatment,4
595,junk_dead,treatment,4
596,junk_dead,treatment,4
597,B,treatment,4
598,CD4_T,treatment,4
599,junk_debris,treatment,4
600,Neutrophil,treatment,4
601,CD4_T,treatment,4
602,junk_noise,treatment,4
603,junk_noise,treatment,4
604,Myeloid,treatment,4
605,junk_debris,treatment,4
606,junk_doublet,treatment,4
607,junk_debris,treatment,4
608,B,treatment,4
609,junk_debris,treatment,4
610,junk_debris,treatment,4
611,junk_debris,treatment,4
612,junk_doublet,treatment,4
613,junk_debris,treatment,4
614,junk_debris,treatment,4
615,junk_dead,treatment,4
616,CD4_T,treatment,4
617,CD4_T,treatment,4
618,junk_noise,treatment,4
619,Neutrophil,treatment,4
620,junk_doublet,treatment,4
621,junk_debris,treatment,4
622,CD4_T,treatment,4
623,CD8_T,treatment,4
624,junk_debris,treatment,4
625,B,treatment,4
626,junk_debris,treatment,4
627,junk_doublet,treatment,4
628,junk_debris,treatment,4
629,CD8_T,treatment,4
630,CD4_T,treatment,4
631,Neutrophil,treatment,4
632,junk_noise,treatment,4
633,B,treatment,4
634,junk_debris,treatment,4
635,CD4_T,treatment,4
636,junk_dead,treatment,4
637,junk_noise,treatment,4
638,junk_noise,treatment,4
639,Myeloid,treatment,4
640,B,treatment,4
641,CD4_T,treatment,4
642,junk_dead,treatment,4
643,junk_doublet,treatment,4
644,junk_noise,treatment,4
645,B,treatment,4
646,junk_noise,treatment,4
647,CD8_T,treatment,4
648,Myeloid,treatment,4
649,junk_dead,treatment,4
650,junk_dead,treatment,4
651,junk_doublet,treatment,4
652,B,treatment,4
653,junk_doublet,treatment,4
654,junk_debris,treatment,4
655,junk_debris,treatment,4
656,junk_debris,treatment,4
657,B,treatment,4
658,junk_noise,treatment,4
659,CD4_T,treatment,4
660,junk_debris,treatment,4
661,DC,treatment,4
662,junk_dead,treatment,4
663,junk_doublet,treatment,4
664,junk_debris,treatment,4
665,junk_doublet,treatment,4
666,junk_doublet,treatment,4
667,junk_noise,treatment,4
668,CD8_T,treatment,4
669,B,treatment,4
670,junk_debris,treatment,4
671,Myeloid,treatment,4
672,Myeloid,treatment,4
673,junk_dead,treatment,4
674,Neutrophil,treatment,4
675,junk_debris,treatment,4
676,CD4_T,treatment,4
677,junk_debris,treatment,4
678,B,treatment,4
679,B,treatment,4
680,Neutrophil,treatment,4
681,junk_debris,treatment,4
682,junk_debris,treatment,4
683,junk_dead,treatment,4
684,junk_debris,treatment,4
685,junk_doublet,treatment,4
686,CD4_T,treatment,4
687,B,treatment,4
688,junk_dead,treatment,4
689,junk_noise,treatment,4
690,Neutrophil,treatment,4
691,junk_noise,treatment,4
692,Myeloid,treatment,4
693,junk_dead,treatment,4
694,junk_noise,treatment,4
695,junk_debris,treatment,4
696,junk_doublet,treatment,4
697,junk_noise,treatment,4
698,junk_noise,treatment,4
699,CD4_T,treatment,4
700,junk_doublet,treatment,4
701,junk_debris,treatment,4
702,junk_dead,treatment,4
703,junk_debris,treatment,4
704,junk_debris,treatment,4
705,junk_debris,treatment,4
706,Myeloid,treatment,4
707,junk_doublet,treatment,4
708,junk_noise,treatment,4
709,junk_debris,treatment,4
710,Neutrophil,treatment,4
711,junk_doublet,treatment,4
712,Myeloid,treatment,4
713,junk_doublet,treatment,4
714,Myeloid,treatment,4
715,junk_dead,treatment,4
716,junk_doublet,treatment,4
717,junk_dead,treatment,4
718,DC,treatment,4
719,junk_doublet,treatment,4
720,junk_doublet,treatment,4
721,CD8_T,treatment,4
722,junk_doublet,treatment,4
723,junk_doublet,treatment,4
724,junk_debris,treatment,4
725,junk_dead,treatment,4
726,CD4_T,treatment,4
727,Myeloid,treatment,4
728,junk_doublet,treatment,4
729,B,treatment,4
730,B,treatment,4
731,CD8_T,treatment,4
732,B,treatment,4
733,CD4_T,treatment,4
734,junk_debris,treatment,4
735,Neutrophil,treatment,4
736,junk_noise,treatment,4
737,junk_noise,treatment,4
738,CD8_T,treatment,4
739,junk_dead,treatment,4
740,junk_debris,treatment,4
741,junk_doublet,treatment,4
742,junk_dead,treatment,4
743,CD8_T,treatment,4
744,Myeloid,treatment,4
745,CD4_T,treatment,4
746,NK,treatment,4
747,B,treatment,4
748,junk_dead,treatment,4
749,CD4_T,treatment,4
750,junk_noise,treatment,4
751,junk_doublet,treatment,4
752,CD4_T,treatment,4
753,CD4_T,treatment,4
754,junk_dead,treatment,4
755,junk_doublet,treatment,4
756,CD4_T,treatment,4
757,junk_dead,treatment,4
758,junk_dead,treatment,4
759,junk_doublet,treatment,4
760,junk_noise,treatment,4
761,junk_doublet,treatment,4
762,CD4_T,treatment,4
763,junk_dead,treatment,4
764,junk_debris,treatment,4
765,junk_dead,treatment,4
766,junk_dead,treatment,4
767,junk_dead,treatment,4
768,B,treatment,4
769,junk_debris,treatment,4
770,B,treatment,4
771,junk_debris,treatment,4
772,B,treatment,4
773,junk_debris,treatment,4
774,junk_debris,treatment,4
775,junk_dead,treatment,4
776,junk_debris,treatment,4
777,junk_debris,treatment,4
778,junk_debris,treatment,4
779,CD8_T,treatment,4
780,Neutrophil,treatment,4
781,junk_debris,treatment,4
782,junk_debris,treatment,4
783,B,treatment,4
784,junk_noise,treatment,4
785,junk_dead,treatment,4
786,junk_noise,treatment,4
787,CD8_T,treatment,4
788,junk_dead,treatment,4
789,junk_debris,treatment,4
790,Neutrophil,treatment,4
791,junk_doublet,treatment,4
792,junk_dead,treatment,4
793,CD8_T,treatment,4
794,junk_dead,treatment,4
795,junk_doublet,treatment,4
796,junk_doublet,treatment,4
797,B,treatment,4
798,B,treatment,4
799,junk_noise,treatment,4
800,junk_doublet,treatment,4
801,junk_debris,treatment,4
802,junk_debris,treatment,4
803,Myeloid,treatment,4
804,junk_debris,treatment,4
805,junk_debris,treatment,4
806,junk_debris,treatment,4
807,junk_doublet,treatment,4
808,junk_debris,treatment,4
809,junk_dead,treatment,4
810,junk_debris,treatment,4
811,junk_dead,treatment,4
812,junk_doublet,treatment,4
813,junk_debris,treatment,4
814,B,treatment,4
815,junk_noise,treatment,4
816,CD4_T,treatment,4
817,junk_doublet,treatment,4
818,CD4_T,treatment,4
819,junk_debris,treatment,4
820,junk_debris,treatment,4
821,junk_debris,treatment,4
822,junk_debris,treatment,4
823,Myeloid,treatment,4
824,junk_noise,treatment,4
825,Myeloid,treatment,4
826,junk_noise,treatment,4
827,junk_noise,treatment,4
828,NK,treatment,4
829,CD4_T,treatment,4
830,Neutrophil,treatment,4
831,Myeloid,treatment,4
832,junk_doublet,treatment,4
833,junk_noise,treatment,4
834,junk_dead,treatment,4
835,junk_dead,treatment,4
836,junk_noise,treatment,4
837,B,treatment,4
838,junk_debris,treatment,4
839,junk_debris,treatment,4
840,B,treatment,4
841,junk_doublet,treatment,4
842,junk_noise,treatment,4
843,B,treatment,4
844,junk_noise,treatment,4
845,junk_debris,treatment,4
846,junk_noise,treatment,4
847,B,treatment,4
848,junk_debris,treatment,4
849,B,treatment,4
850,junk_doublet,treatment,4
851,junk_debris,treatment,4
852,junk_noise,treatment,4
853,junk_dead,treatment,4
854,junk_doublet,treatment,4
855,junk_debris,treatment,4
856,junk_doublet,treatment,4
857,junk_dead,treatment,4
858,junk_dead,treatment,4
859,junk_doublet,treatment,4
860,junk_doublet,treatment,4
861,junk_dead,treatment,4
862,junk_dead,treatment,4
863,junk_noise,treatment,4
864,B,treatment,4
865,junk_doublet,treatment,4
866,junk_debris,treatment,4
867,CD4_T,treatment,4
868,junk_debris,treatment,4
869,Neutrophil,treatment,4
870,Neutrophil,treatment,4
871,junk_doublet,treatment,4
872,junk_dead,treatment,4
873,junk_dead,treatment,4
874,junk_noise,treatment,4
875,junk_doublet,treatment,4
876,Myeloid,treatment,4
877,junk_debris,treatment,4
878,CD8_T,treatment,4
879,CD4_T,treatment,4
880,junk_noise,treatment,4
881,junk_debris,treatment,4
882,Myeloid,treatment,4
883,junk_noise,treatment,4
884,Neutrophil,treatment,4
885,junk_noise,treatment,4
886,junk_noise,treatment,4
887,junk_doublet,treatment,4
888,junk_debris,treatment,4
889,junk_debris,treatment,4
890,NK,treatment,4
891,DC,treatment,4
892,B,treatment,4
893,B,treatment,4
894,junk_doublet,treatment,4
895,junk_doublet,treatment,4
896,junk_dead,treatment,4
897,junk_noise,treatment,4
898,Neutrophil,treatment,4
899,junk_debris,treatment,4
900,junk_doublet,treatment,4
901,junk_noise,treatment,4
902,CD8_T,treatment,4
903,junk_debris,treatment,4
904,CD8_T,treatment,4
905,junk_debris,treatment,4
906,junk_debris,treatment,4
907,junk_noise,treatment,4
908,junk_noise,treatment,4
909,junk_noise,treatment,4
910,junk_doublet,treatment,4
911,junk_debris,treatment,4
912,CD4_T,treatment,4
913,junk_debris,treatment,4
914,junk_debris,treatment,4
915,B,treatment,4
916,Myeloid,treatment,4
917,junk_noise,treatment,4
918,NK,treatment,4
919,CD4_T,treatment,4
920,Myeloid,treatment,4
921,junk_debris,treatment,4
922,junk_debris,treatment,4
923,junk_dead,treatment,4
924,junk_dead,treatment,4
925,junk_debris,treatment,4
926,Neutrophil,treatment,4
927,junk_doublet,treatment,4
928,junk_dead,treatment,4
929,junk_debris,treatment,4
930,junk_debris,treatment,4
931,junk_debris,treatment,4
932,DC,treatment,4
933,junk_debris,treatment,4
934,junk_noise,treatment,4
935,B,treatment,4
936,B,treatment,4
937,junk_doublet,treatment,4
938,Myeloid,treatment,4
939,junk_debris,treatment,4
940,junk_dead,treatment,4
941,junk_debris,treatment,4
942,junk_debris,treatment,4
943,junk_debris,treatment,4
944,junk_doublet,treatment,4
945,junk_dead,treatment,4
946,CD4_T,treatment,4
947,junk_dead,treatment,4
948,CD4_T,treatment,4
949,Myeloid,treatment,4
950,junk_debris,treatment,4
951,CD4_T,treatment,4
952,junk_debris,treatment,4
953,NK,treatment,4
954,B,treatment,4
955,Myeloid,treatment,4
956,junk_debris,treatment,4
957,junk_doublet,treatment,4
958,junk_debris,treatment,4
959,junk_debris,treatment,4
960,junk_debris,treatment,4
961,Myeloid,treatment,4
962,Neutrophil,treatment,4
963,B,treatment,4
964,junk_noise,treatment,4
965,B,treatment,4
966,junk_dead,treatment,4
967,junk_doublet,treatment,4
968,CD4_T,treatment,4
969,CD4_T,treatment,4
970,junk_noise,treatment,4
971,Myeloid,treatment,4
972,junk_noise,treatment,4
973,CD4_T,treatment,4
974,DC,treatment,4
975,junk_dead,treatment,4
976,junk_noise,treatment,4
977,junk_doublet,treatment,4
978,junk_doublet,treatment,4
979,junk_debris,treatment,4
980,junk_doublet,treatment,4
981,B,treatment,4
982,Myeloid,treatment,4
983,junk_doublet,treatment,4
984,Neutrophil,treatment,4
985,junk_debris,treatment,4
986,CD4_T,treatment,4
987,junk_dead,treatment,4
988,junk_noise,treatment,4
989,junk_noise,treatment,4
990,junk_doublet,treatment,4
991,junk_noise,treatment,4
992,junk_dead,treatment,4
993,junk_dead,treatment,4
994,B,treatment,4
995,junk_dead,treatment,4
996,junk_debris,treatment,4
997,junk_debris,treatment,4
998,junk_debris,treatment,4
999,junk_doublet,treatment,4
1000,CD4_T,treatment,4
1001,junk_dead,treatment,4
1002,junk_doublet,treatment,4
1003,junk_noise,treatment,4
1004,CD4_T,treatment,4
1005,junk_debris,treatment,4
1006,B,treatment,4
1007,Neutrophil,treatment,4
1008,junk_debris,treatment,4
1009,junk_dead,treatment,4
1010,junk_debris,treatment,4
1011,junk_doublet,treatment,4
1012,junk_dead,treatment,4
